player_name,pitcher,pitch_type,pitches_vs_same,pitches_vs_opposite,score_vs_same,score_vs_opposite,confidence_vs_same,confidence_vs_opposite,trusted_score_vs_same,trusted_score_vs_opposite,platoon_gap,platoon_gap_abs,weaker_side
"Greene, Hunter",668881,SL,83.0,62.0,84.1288782816229,85.32219570405728,55.333333333333336,41.333333333333336,67.87965199394668,63.27984878664442,-4.599803207302259,4.599803207302259,opposite
"García, Luis",472610,SI,71.0,38.0,14.558472553699284,3.8186157517899764,47.333333333333336,25.333333333333336,32.03935076354371,36.620726039442275,4.581375275898566,4.581375275898566,same
"Hancock, Emerson",676106,FF,36.0,49.0,30.071599045346066,48.6873508353222,24.0,32.666666666666664,43.507193999318105,48.05621033490648,4.549016335588377,4.549016335588377,same
"Glasnow, Tyler",607192,FF,70.0,87.0,29.236276849642007,40.692124105011935,46.666666666666664,57.99999999999999,39.1102697076821,43.656437633463135,4.546167925781035,4.546167925781035,same
"Morales, Luis",806960,FF,53.0,58.0,9.069212410501192,24.105011933174225,35.333333333333336,38.666666666666664,34.08279708818586,38.6072795353539,4.524482447168033,4.524482447168033,same
"Abreu, Bryan",650556,FF,70.0,59.0,65.75178997613365,57.637231503579955,46.666666666666664,39.33333333333333,56.15084250004487,51.63898588954487,-4.511856610499997,4.511856610499997,opposite
"Fedde, Erick",607200,SI,124.0,84.0,17.30310262529833,10.859188544152746,82.66666666666667,56.00000000000001,22.580567169714264,27.09115150645109,4.510584336736827,4.510584336736827,same
"Mejia, Juan",675848,FF,72.0,97.0,67.18377088305489,55.25059665871122,48.0,64.66666666666666,57.07821702226928,52.60039059462498,-4.477826427644295,4.477826427644295,opposite
"Brazobán, Huascar",623211,SI,58.0,30.0,47.7326968973747,25.41766109785203,38.666666666666664,20.0,47.74331772151142,43.283542986344145,-4.459774735167272,4.459774735167272,opposite
"Gaddis, Hunter",683769,FF,51.0,47.0,29.713603818615752,13.961813842482101,34.0,31.333333333333336,41.61763418091768,37.163044245458515,-4.454589935459168,4.454589935459168,opposite
"Curtiss, John",595928,FF,39.0,33.0,17.42243436754177,31.980906921241047,26.0,22.0,39.864842894826566,44.28081002027743,4.415967125450862,4.415967125450862,same
"Gausman, Kevin",592332,FF,261.0,231.0,10.978520286396181,15.393794749403341,100.0,100.0,10.978520286396181,15.393794749403341,4.41527446300716,4.41527446300716,same
"Wacha, Michael",608379,CH,78.0,136.0,78.04295942720763,60.26252983293556,52.0,90.66666666666666,63.50234536221222,59.09469497131852,-4.4076503908937,4.4076503908937,opposite
"Patrick, Chad",694477,SI,91.0,40.0,22.434367541766107,6.563245823389022,60.66666666666667,26.666666666666668,32.391854935668526,36.76687542244633,4.375020486777807,4.375020486777807,same
"Lord, Brad",695418,FF,106.0,132.0,44.98806682577566,50.47732696897375,70.66666666666667,88.0,45.79823783803184,50.150049347712965,4.351811509681127,4.351811509681127,same
"Festa, David",701581,FF,37.0,38.0,17.899761336515514,1.5513126491646778,24.666666666666668,25.333333333333336,40.38695126838576,36.0463425867772,-4.340608681608558,4.340608681608558,opposite
"Anderson, Tyler",542881,FC,54.0,52.0,36.754176610978526,23.86634844868735,36.0,34.66666666666667,43.79151219337126,39.4703429217435,-4.32116927162776,4.32116927162776,opposite
"Wheeler, Zack",554430,FF,59.0,152.0,77.08830548926015,55.011933174224346,39.33333333333333,100.0,59.28974165724574,55.011933174224346,-4.277808483021396,4.277808483021396,opposite
"Ureña, José",570632,SI,57.0,45.0,0.35799522673031026,1.9093078758949882,38.0,30.0,29.741046530407164,33.997801783695515,4.25675525328835,4.25675525328835,same
"Helsley, Ryan",664854,SL,66.0,48.0,93.55608591885442,97.49403341288783,44.0,32.0,67.90468534103756,63.66809984388178,-4.236585497155787,4.236585497155787,opposite
"Romano, Jordan",605447,SL,75.0,53.0,55.131264916467785,70.16706443914082,50.0,35.333333333333336,51.44063918746748,55.67070480497186,4.23006561750438,4.23006561750438,same
"Scherzer, Max",453286,FF,76.0,102.0,15.393794749403341,17.42243436754177,50.66666666666667,68.0,31.356195979208163,27.127259676637898,-4.228936302570265,4.228936302570265,opposite
"Irvin, Jake",663623,CU,92.0,118.0,65.63245823389022,56.324582338902154,61.33333333333333,78.66666666666666,58.71791292072664,54.49534097774269,-4.222571942983947,4.222571942983947,opposite
"Peterson, David",656849,SL,56.0,111.0,98.44868735083531,78.99761336515513,37.333333333333336,74.0,66.67751837828462,70.87323738941626,4.195719011131644,4.195719011131644,same
"Mears, Nick",683232,FF,69.0,56.0,13.842482100238662,17.18377088305489,46.0,37.333333333333336,32.152549033682064,36.33861623031326,4.186067196631193,4.186067196631193,same
"Eflin, Zach",621107,SI,37.0,35.0,44.1527446300716,26.49164677804296,24.666666666666668,23.333333333333332,46.86268714746293,42.789727899701525,-4.072959247761403,4.072959247761403,opposite
"Gordon, Tanner",685299,FF,81.0,90.0,13.723150357995225,23.86634844868735,54.0,60.0,29.37550738421232,33.419814452599276,4.044307068386956,4.044307068386956,same
"Canning, Griffin",656288,SL,67.0,48.0,48.80668257756563,61.813842482100235,44.666666666666664,32.0,48.22199233166448,52.250438746029744,4.028446414365263,4.028446414365263,same
"Estrada, Jeremiah",669093,FS,45.0,34.0,99.64200477326969,98.68735083532219,30.0,22.666666666666664,63.317610852907926,59.29580993055431,-4.021800922353613,4.021800922353613,opposite
"Darvish, Yu",506433,SI,31.0,35.0,45.58472553699284,63.0071599045346,20.666666666666668,23.333333333333332,47.302520621362476,51.31001429588291,4.007493674520433,4.007493674520433,same
"Peralta, Freddy",642547,CH,71.0,92.0,85.56085918854416,70.40572792362768,47.333333333333336,61.33333333333333,65.64714710403695,61.64551833043228,-4.001628773604665,4.001628773604665,opposite
"Kinley, Tyler",641755,FF,34.0,36.0,15.393794749403341,0.7159904534606205,22.666666666666664,24.0,40.415937217746034,36.4618479372656,-3.9540892804804315,3.9540892804804315,opposite
"Finnegan, Kyle",640448,FF,71.0,66.0,18.138424821002385,24.821002386634845,47.333333333333336,44.0,33.733861503400504,37.66124858686095,3.927387083460445,3.927387083460445,same
"Fairbanks, Pete",664126,SL,44.0,41.0,91.76610978520287,80.66825775656325,29.333333333333332,27.333333333333332,60.66140171430965,56.747666899946765,-3.9137348143628827,3.9137348143628827,opposite
"Bachar, Lake",669199,SL,36.0,31.0,78.04295942720763,64.08114558472555,24.0,20.666666666666668,55.02032049096488,51.125114097893906,-3.8952063930709713,3.8952063930709713,opposite
"Estrada, Jeremiah",669093,FF,97.0,81.0,58.47255369928401,67.78042959427208,64.66666666666666,54.0,54.6839228141954,58.56643817180182,3.8825153576064224,3.8825153576064224,same
"Latz, Jacob",656641,SL,42.0,36.0,57.51789976133651,75.17899761336515,28.000000000000004,24.0,50.48502162327059,54.332969655642685,3.847948032372095,3.847948032372095,same
"Hamilton, Ian",641656,SI,45.0,30.0,17.42243436754177,21.360381861575178,30.0,20.0,38.65173973118955,42.47208713908877,3.82034740789922,3.82034740789922,same
"Seymour, Carson",693313,SI,37.0,37.0,18.615751789976134,3.221957040572793,24.666666666666668,24.666666666666668,40.563562246906045,36.76642620871989,-3.797136038186153,3.797136038186153,opposite
"Bummer, Aaron",607481,CU,32.0,69.0,99.16467780429595,63.36515513126491,21.333333333333336,46.0,58.71847518557731,54.93297862795414,-3.785496557623169,3.785496557623169,opposite
"Finnegan, Kyle",640448,FS,41.0,67.0,90.9307875894988,65.75178997613365,27.333333333333332,44.666666666666664,59.552758387615825,55.79080696969153,-3.761951417924294,3.761951417924294,opposite
"Ohtani, Shohei",660271,FF,40.0,49.0,54.05727923627685,41.527446300715994,26.666666666666668,32.666666666666664,49.43195099921642,45.71730818693512,-3.714642812281298,3.714642812281298,opposite
"Irvin, Jake",663623,SI,126.0,65.0,32.4582338902148,9.54653937947494,84.0,43.333333333333336,34.90491862113518,31.19517469090387,-3.709743930231312,3.709743930231312,opposite
"Chivilli, Angel",683409,CH,43.0,43.0,91.76610978520287,78.99761336515513,28.666666666666668,28.666666666666668,60.36796107213141,56.707658765051065,-3.660302307080343,3.660302307080343,opposite
"Lauer, Eric",641778,FF,76.0,144.0,29.355608591885442,41.766109785202865,50.66666666666667,96.0,38.430181659399096,42.00546593213343,3.5752842727343364,3.5752842727343364,same
"Mikolas, Miles",571945,CU,36.0,61.0,92.48210023866349,82.93556085918854,24.0,40.666666666666664,58.48571428571429,62.058802734760526,3.5730884490462387,3.5730884490462387,same
"McLean, Nolan",690997,SI,33.0,31.0,66.70644391408115,50.71599045346063,22.0,20.666666666666668,51.92042815870225,48.36298203743249,-3.557446121269763,3.557446121269763,opposite
"Enns, Dietrich",608650,FF,33.0,55.0,94.86873508353221,66.34844868735084,22.0,36.666666666666664,58.11613221598148,54.569439709057846,-3.546692506923634,3.546692506923634,opposite
"Rogers, Taylor",573124,SI,51.0,63.0,9.54653937947494,8.47255369928401,34.0,42.0,34.76083227160981,31.25348035961025,-3.5073519119995566,3.5073519119995566,opposite
"Miller, Bryce",682243,FS,37.0,61.0,76.0143198090692,73.26968973747017,24.666666666666668,40.666666666666664,54.72187569161567,58.12801514526173,3.4061394536460554,3.4061394536460554,same
"Bibee, Tanner",676440,SI,110.0,35.0,46.658711217183765,58.830548926014316,73.33333333333333,23.333333333333332,46.94972514819267,50.33547173422818,3.385746586035509,3.385746586035509,same
"Wilson, Justin",458677,FF,41.0,36.0,48.32935560859188,62.41050119331742,27.333333333333332,24.0,47.90836697950127,51.268530514831234,3.360163535329967,3.360163535329967,same
"Rasmussen, Drew",656876,SI,109.0,49.0,39.73747016706444,40.09546539379475,72.66666666666667,32.666666666666664,41.92756533338118,45.24952775734084,3.3219624239596612,3.3219624239596612,same
"Mize, Casey",663554,FF,63.0,145.0,5.4892601431980905,32.81622911694511,42.0,96.66666666666667,30.000497066054162,33.31402192832918,3.3135248622750204,3.3135248622750204,same
"Alexander, Tyler",641302,SI,52.0,31.0,58.711217183770884,50.11933174224343,34.66666666666667,20.666666666666668,51.54989741657246,48.2396725704476,-3.3102248461248607,3.3102248461248607,opposite
"Dreyer, Jack",676263,FF,47.0,92.0,38.424821002386636,37.58949880668258,31.333333333333336,61.33333333333333,44.8281198222286,41.51823113870596,-3.3098886835226438,3.3098886835226438,opposite
"Sasaki, Roki",808963,FF,52.0,59.0,4.05727923627685,0.8353221957040573,34.66666666666667,39.33333333333333,32.60319892810786,29.29690156178035,-3.3062973663275095,3.3062973663275095,opposite
"Akin, Keegan",669211,FF,52.0,67.0,15.871121718377088,15.75178997613365,34.66666666666667,44.666666666666664,36.69866432190261,33.4574736363582,-3.24119068554441,3.24119068554441,opposite
"Castillo, Luis",622491,SI,131.0,79.0,23.15035799522673,0.8353221957040573,87.33333333333333,52.666666666666664,26.26631435390385,23.04160939341193,-3.22470496049192,3.22470496049192,opposite
"Spence, Mitch",687765,FC,79.0,87.0,5.4892601431980905,3.8186157517899764,52.666666666666664,57.99999999999999,25.492683379092124,22.2698027885944,-3.2228805904977236,3.2228805904977236,opposite
"Skenes, Paul",694973,FS,30.0,69.0,53.341288782816235,43.198090692124104,20.0,46.0,48.86826852333699,45.656128985949366,-3.212139537387621,3.212139537387621,opposite
"Blalock, Bradley",687134,FF,62.0,78.0,0.35799522673031026,3.9379474940334127,41.333333333333336,52.0,28.161312589349272,24.967739156961617,-3.1935734323876552,3.1935734323876552,opposite
"Bassitt, Chris",605135,FC,41.0,95.0,97.73269689737471,74.34367541766109,27.333333333333332,63.33333333333333,61.41194693176857,64.59266603262333,3.180719100854759,3.180719100854759,same
"Alcala, Jorge",660896,CU,35.0,30.0,68.13842482100239,87.11217183770883,23.333333333333332,20.0,52.50730944305872,55.6224451343155,3.115135691256775,3.115135691256775,same
"Mahle, Tyler",641816,FS,40.0,80.0,91.05011933174224,63.60381861575179,26.666666666666668,53.333333333333336,59.296708358007194,56.20537620901897,-3.091332148988222,3.091332148988222,opposite
"Vasil, Mike",678024,SI,100.0,76.0,36.39618138424821,26.730310262529834,66.66666666666666,50.66666666666667,40.18079207565453,37.10003050585892,-3.0807615697956123,3.0807615697956123,opposite
"Díaz, Edwin",621242,FF,46.0,62.0,72.43436754176611,73.50835322195705,30.666666666666664,41.333333333333336,55.319882044012175,58.396793894042986,3.076911850030811,3.076911850030811,same
"Walker, Taijuan",592836,FC,66.0,74.0,31.026252983293556,26.610978520286395,44.0,49.333333333333336,40.39155884939078,37.32142288896465,-3.0701359604261356,3.0701359604261356,opposite
"Priester, Quinn",682990,SI,149.0,137.0,27.565632458233893,29.116945107398568,99.33333333333333,91.33333333333333,27.70019499823545,30.731811031157847,3.031616032922397,3.031616032922397,same
"Hernández, Carlos",672578,FF,53.0,57.0,9.069212410501192,19.689737470167064,35.333333333333336,38.0,34.08279708818586,37.08710858291313,3.0043114947272684,3.0043114947272684,same
"Pérez, Eury",691587,SL,36.0,49.0,80.42959427207637,62.64916467780429,24.0,32.666666666666664,55.59311285373338,52.61706952345063,-2.9760433302827494,2.9760433302827494,opposite
"Gilbert, Logan",669302,FS,75.0,83.0,99.64200477326969,100.0,50.0,55.333333333333336,73.69600911586843,76.66167267811534,2.9656635622469025,2.9656635622469025,same
"Olson, Reese",681857,CH,30.0,36.0,94.74940334128878,99.16467780429595,20.0,24.0,57.14989143503149,60.08953290146608,2.939641466434587,2.939641466434587,same
"Cabrera, Edward",665795,CU,55.0,67.0,96.89737470167064,94.63007159904535,36.666666666666664,44.666666666666664,65.7707125809751,68.68977276125875,2.919060180283651,2.919060180283651,same
"Hernández, Daysbel",678226,SL,53.0,43.0,60.501193317422434,53.341288782816235,35.333333333333336,28.666666666666668,52.2554303419647,49.35284571811391,-2.9025846238507853,2.9025846238507853,opposite
"Pivetta, Nick",601713,CU,35.0,125.0,53.699284009546545,45.94272076372315,23.333333333333332,83.33333333333334,49.138176587052364,46.24393621284715,-2.8942403742052107,2.8942403742052107,opposite
"Senga, Kodai",673540,FC,46.0,57.0,1.431980906921241,2.863961813842482,30.666666666666664,38.0,33.545816809326425,30.69331383350979,-2.852502975816634,2.852502975816634,opposite
"Wilson, Steven",621051,ST,111.0,38.0,45.10739856801909,51.19331742243437,74.0,25.333333333333336,45.794478439535595,48.62231712933885,2.827838689803258,2.827838689803258,same
"Richardson, Lyon",680689,CH,33.0,41.0,23.86634844868735,38.782816229116946,22.0,27.333333333333332,42.495607156315614,45.29897954911145,2.8033723927958363,2.8033723927958363,same
"Paddack, Chris",663978,FC,51.0,31.0,38.18615751789976,18.4964200477327,34.0,20.666666666666668,44.498302438674244,41.704270820248716,-2.794031618425528,2.794031618425528,opposite
"Svanson, Matt",694335,SI,90.0,32.0,52.02863961813843,72.79236276849642,60.0,21.333333333333336,50.317189154269926,53.092381311273414,2.775192157003488,2.775192157003488,same
"Eovaldi, Nathan",543135,FC,36.0,53.0,52.02863961813843,58.47255369928401,24.0,35.333333333333336,48.77688373678827,51.53864434355579,2.761760606767517,2.761760606767517,same
"Pallante, Andre",669467,SL,130.0,69.0,58.1145584725537,73.26968973747017,86.66666666666667,46.0,56.73261913734216,59.48906454680856,2.7564454094663944,2.7564454094663944,same
"Kelly, Merrill",518876,SI,77.0,50.0,18.377088305489263,10.739856801909307,51.33333333333333,33.33333333333333,32.67191187993851,35.41329457294788,2.7413826930093705,2.7413826930093705,same
"Ogasawara, Shinnosuke",829272,FF,30.0,39.0,0.5966587112171837,1.0739856801909307,20.0,26.0,38.319342509017176,35.61424623611535,-2.7050962729018266,2.7050962729018266,opposite
"Alcantara, Sandy",645261,FF,66.0,79.0,37.70883054892602,34.24821002386635,44.0,52.666666666666664,43.33189297826907,40.63906364957741,-2.6928293286916585,2.6928293286916585,opposite
"Williams, Trevor",592866,FF,79.0,106.0,21.241050119331742,24.22434367541766,52.666666666666664,70.66666666666667,33.78862609985585,31.125206811778853,-2.6634192880769945,2.6634192880769945,opposite
"May, Dustin",669160,SI,107.0,114.0,4.41527446300716,3.579952267303103,71.33333333333334,76.0,16.837899641705693,14.18076695318248,-2.6571326885232125,2.6571326885232125,opposite
"Lazar, Max",676661,FF,57.0,48.0,1.1933174224343674,0.7159904534606205,38.0,32.0,30.058468964774708,32.69912609686507,2.6406571320903645,2.6406571320903645,same
"Kerkering, Orion",689147,ST,80.0,53.0,68.97374701670644,72.31503579952268,53.333333333333336,35.333333333333336,59.06933802286145,56.429654685640116,-2.639683337221335,2.639683337221335,opposite
"Hurter, Brant",676428,ST,42.0,36.0,95.70405727923628,92.72076372315036,28.000000000000004,24.0,61.177145728282525,58.542993521991136,-2.6341522062913896,2.6341522062913896,opposite
"Burke, Sean",680732,SL,113.0,39.0,30.429594272076372,7.637231503579953,75.33333333333333,26.0,34.70196433805277,37.32069015019649,2.6187258121437225,2.6187258121437225,same
"Kriske, Brooks",621139,FS,32.0,31.0,77.80429594272077,66.34844868735084,21.333333333333336,20.666666666666668,54.16159372177461,51.593690072436466,-2.5679036493381417,2.5679036493381417,opposite
"Flexen, Chris",623167,FF,34.0,35.0,21.360381861575178,11.217183770883054,22.666666666666664,23.333333333333332,41.76836362983832,39.22568653136422,-2.542677098474101,2.542677098474101,opposite
"Singer, Brady",663903,ST,38.0,40.0,76.37231503579952,84.36754176610978,25.333333333333336,26.666666666666668,55.0009965247247,57.51468767383854,2.513691149113839,2.513691149113839,same
"Smith-Shawver, AJ",700363,FF,41.0,49.0,0.11933174224343676,0.23866348448687352,27.333333333333332,32.666666666666664,34.73096045603269,32.229639133633604,-2.501321322399086,2.501321322399086,opposite
"Ferguson, Caleb",657571,FC,34.0,36.0,59.785202863961814,48.80668257756563,22.666666666666664,24.0,50.477989723712625,48.0036140470508,-2.474375676661822,2.474375676661822,opposite
"Cabrera, Edward",665795,CH,59.0,107.0,89.73747016706443,74.34367541766109,39.33333333333333,71.33333333333334,64.26507976384876,66.72015898935884,2.455079225510076,2.455079225510076,same
"Cabrera, Edward",665795,SL,58.0,37.0,65.8711217183771,66.2291169451074,38.666666666666664,24.666666666666668,54.756841985632335,52.30819231850509,-2.448649667127242,2.448649667127242,opposite
"Pilkington, Konnor",663455,FF,33.0,49.0,27.20763723150358,26.49164677804296,22.0,32.666666666666664,43.230690688535184,40.805613676195264,-2.4250770123399192,2.4250770123399192,opposite
"Buehler, Walker",621111,SL,43.0,43.0,30.190930787589497,38.544152744630075,28.666666666666668,28.666666666666668,42.71640975948225,45.11100005383388,2.39459029435163,2.39459029435163,same
"Casparius, Ben",676508,FF,45.0,46.0,37.11217183770883,45.10739856801909,30.0,30.666666666666664,44.558660972239664,46.939611558729766,2.3809505864901013,2.3809505864901013,same
"Gallen, Zac",668678,KC,88.0,104.0,94.86873508353221,91.05011933174224,58.666666666666664,69.33333333333334,75.39299681183866,77.77142019727123,2.378423385432569,2.378423385432569,same
"Ober, Bailey",641927,FF,93.0,137.0,9.54653937947494,19.212410501193318,62.0,91.33333333333333,24.06385952949199,21.68566942415705,-2.3781901053349372,2.3781901053349372,opposite
"Falter, Bailey",663559,SL,39.0,55.0,35.08353221957041,45.10739856801909,26.0,36.666666666666664,44.45672833635401,46.781054665302875,2.324326328948864,2.324326328948864,same
"Buttó, José",676130,FF,42.0,30.0,9.427207637231504,5.608591885441527,28.000000000000004,20.0,37.01962782852119,39.32172914386204,2.302101315340856,2.302101315340856,same
"Manaea, Sean",640455,FF,39.0,119.0,62.88782816229117,55.60859188544153,26.0,79.33333333333333,51.68584528146141,53.984485677200155,2.298640395738744,2.298640395738744,same
"Phillips, Tyler",663969,SI,74.0,36.0,24.701670644391406,9.904534606205251,49.333333333333336,24.0,36.37949767018979,38.66709853392431,2.287600863734518,2.287600863734518,same
"Matthews, Zebby",805673,FF,64.0,59.0,24.22434367541766,28.042959427207638,42.66666666666667,39.33333333333333,37.71239435103271,39.99857220617176,2.2861778551390515,2.2861778551390515,same
"Gallen, Zac",668678,CH,36.0,103.0,85.20286396181385,57.51789976133651,24.0,68.66666666666667,56.73869757927037,54.45729538643745,-2.281402192832921,2.281402192832921,opposite
"Miller, Bryce",682243,FF,95.0,77.0,20.644391408114558,18.73508353221957,63.33333333333333,51.33333333333333,30.58311949324385,32.8556827629934,2.272563269749554,2.272563269749554,same
"Glasnow, Tyler",607192,CU,49.0,55.0,99.0453460620525,99.64200477326969,32.666666666666664,36.666666666666664,64.50648877563839,66.77707694056143,2.2705881649230406,2.2705881649230406,same
"Beck, Tristan",663941,FF,34.0,40.0,33.17422434367542,26.849642004773273,22.666666666666664,26.666666666666668,44.44616792578104,42.176581070815466,-2.269586854965574,2.269586854965574,opposite
"Vest, Will",676684,SL,32.0,42.0,99.64200477326969,95.34606205250597,21.333333333333336,28.000000000000004,58.82030493895837,61.076907064798036,2.256602125839663,2.256602125839663,same
"Megill, Trevor",656730,KC,41.0,36.0,97.13603818615752,94.86873508353221,27.333333333333332,24.0,61.2488602173692,59.05850664848278,-2.1903535688864153,2.1903535688864153,opposite
"Gray, Sonny",543243,ST,115.0,101.0,96.18138424821002,99.64200477326969,76.66666666666667,67.33333333333333,84.8807310639367,82.69062094376754,-2.1901101201691517,2.1901101201691517,opposite
"Nicolas, Kyle",693312,FF,57.0,44.0,18.85441527446301,17.780429594272075,38.0,29.333333333333332,36.76968614854559,38.958935524969945,2.189249376424357,2.189249376424357,same
"Wrobleski, Justin",680736,SL,31.0,47.0,69.21241050119332,68.85441527446301,20.666666666666668,31.333333333333336,52.18557551396391,54.3627260274792,2.1771505135152864,2.1771505135152864,same
"Cabrera, Edward",665795,SI,72.0,51.0,9.427207637231504,0.0,48.0,34.0,29.35506666427405,31.51500888258833,2.159942218314278,2.159942218314278,same
"Alexander, Jason",669920,SI,81.0,63.0,6.682577565632458,0.0,54.0,42.0,25.573598076336424,27.695007805910965,2.121409729574541,2.121409729574541,same
"Gómez, Yoendrys",672782,FF,33.0,62.0,73.0310262529833,56.085918854415276,22.0,41.333333333333336,53.311836273260724,51.195521022125725,-2.116315251134999,2.116315251134999,opposite
"Rolison, Ryan",669020,FF,36.0,53.0,20.167064439140812,23.031026252983295,24.0,35.333333333333336,41.130105693828845,39.01597131252954,-2.1141343812993085,2.1141343812993085,opposite
"Junk, Janson",676083,FF,75.0,94.0,21.121718377088307,23.15035799522673,50.0,62.66666666666667,34.43586591777774,32.33422936816983,-2.1016365496079104,2.1016365496079104,opposite
"Bautista, Félix",642585,SI,38.0,45.0,35.56085918854415,30.54892601431981,25.333333333333336,30.0,44.66209437675333,42.58968722522296,-2.0724071515303706,2.0724071515303706,opposite
"Vest, Will",676684,FF,72.0,78.0,41.646778042959426,46.06205250596659,48.0,52.0,44.82046045902345,46.87227376316687,2.0518133041434226,2.0518133041434226,same
"Abreu, Bryan",650556,SL,87.0,73.0,84.36754176610978,87.23150357995226,57.99999999999999,48.66666666666667,68.98817987689988,66.96433865092325,-2.023841225976625,2.023841225976625,opposite
"Liberatore, Matthew",669461,SL,51.0,115.0,96.4200477326969,66.70644391408115,34.0,76.66666666666667,64.29782511170528,62.28327680777122,-2.014548303934056,2.014548303934056,opposite
"Anderson, Grant",681982,FF,42.0,48.0,93.55608591885442,81.62291169451073,28.000000000000004,32.0,60.5757137473756,58.58934089400111,-1.9863728533744904,1.9863728533744904,opposite
"Littell, Zack",641793,FF,82.0,78.0,40.81145584725537,44.272076372315034,54.666666666666664,52.0,43.956935297671386,45.94148617366806,1.9845508759966748,1.9845508759966748,same
"Dobbins, Hunter",690928,FF,55.0,52.0,15.155131264916468,7.756563245823389,36.666666666666664,34.66666666666667,35.798556654165246,33.88561738475066,-1.9129392694145864,1.9129392694145864,opposite
"Little, Brendon",663893,KC,69.0,77.0,99.16467780429595,97.49403341288783,46.0,51.33333333333333,71.40075905754841,73.28527703506977,1.8845179775213552,1.8845179775213552,same
"Lorenzen, Michael",547179,SI,76.0,38.0,52.02863961813843,48.92601431980907,50.66666666666667,25.333333333333336,49.917850712700606,48.04793367667378,-1.869917036026827,1.869917036026827,opposite
"Miller, Shelby",571946,FF,61.0,46.0,56.801909307875896,65.75178997613365,40.666666666666664,30.666666666666664,51.43111777056005,53.27055825721823,1.8394404866581766,1.8394404866581766,same
"Webb, Logan",657277,CH,96.0,141.0,95.1073985680191,78.04295942720763,64.0,94.0,78.05873992858041,76.22538266908322,-1.8333572594971912,1.8333572594971912,opposite
"Soriano, José",667755,KC,80.0,67.0,92.95942720763723,97.73269689737471,53.333333333333336,44.666666666666664,71.86170079135786,70.07561206117921,-1.7860887301786477,1.7860887301786477,opposite
"Senzatela, Antonio",622608,CU,32.0,51.0,43.914081145584724,50.47732696897375,21.333333333333336,34.0,46.93168123171892,48.677300052039406,1.7456188203204874,1.7456188203204874,same
"Brown, Hunter",686613,FF,85.0,136.0,86.87350835322196,74.10501193317423,56.666666666666664,90.66666666666666,69.91999389882822,71.6452120755349,1.7252181767066759,1.7252181767066759,same
"Hancock, Emerson",676106,SI,96.0,81.0,10.739856801909307,0.7159904534606205,64.0,54.0,24.06351319827014,22.35164103576363,-1.7118721625065092,1.7118721625065092,opposite
"Meyer, Max",676974,SL,51.0,70.0,93.67541766109785,77.56563245823389,34.0,46.666666666666664,63.364650887361606,61.66396899169165,-1.700681895669959,1.700681895669959,opposite
"Skenes, Paul",694973,FF,114.0,180.0,56.324582338902154,55.96658711217184,76.0,100.0,54.26668580759776,55.96658711217184,1.6999013045740767,1.6999013045740767,same
"Williams, Gavin",668909,FC,56.0,56.0,3.8186157517899764,8.353221957040573,37.333333333333336,37.333333333333336,31.348958314641024,33.04187796460125,1.6929196499602241,1.6929196499602241,same
"Erceg, Lucas",668674,SL,30.0,35.0,55.96658711217184,61.93317422434368,20.0,23.333333333333332,49.393328189208106,51.05941763717169,1.6660894479635857,1.6660894479635857,same
"Alcantara, Sandy",645261,SI,122.0,93.0,9.785202863961814,0.5966587112171837,81.33333333333333,62.0,16.871967508269485,18.514933515172178,1.642966006902693,1.642966006902693,same
"Uceta, Edwin",670955,FF,70.0,57.0,76.0143198090692,86.75417661097852,46.666666666666664,38.0,60.94002308874813,62.571595456421484,1.631572367673357,1.631572367673357,same
"Castillo, José",620454,SL,35.0,42.0,71.71837708830549,61.93317422434368,23.333333333333332,28.000000000000004,53.34263163876278,51.72129847291259,-1.6213331658501886,1.6213331658501886,opposite
"King, Michael",650633,SI,56.0,41.0,63.36515513126491,63.24582338902148,37.333333333333336,27.333333333333332,53.579666349644995,51.985534839485354,-1.5941315101596416,1.5941315101596416,opposite
"Hodge, Porter",687863,ST,34.0,31.0,63.0071599045346,72.19570405727923,22.666666666666664,20.666666666666668,51.20829998624245,52.80212284888833,1.5938228626458795,1.5938228626458795,same
"Birdsong, Hayden",806185,FF,73.0,62.0,19.689737470167064,10.859188544152746,48.66666666666667,41.333333333333336,34.09401247749445,32.50180582721721,-1.592206650277241,1.592206650277241,opposite
"Pagán, Emilio",641941,FF,87.0,80.0,36.39618138424821,32.4582338902148,57.99999999999999,53.333333333333336,41.16479085542018,39.59439768873257,-1.5703931666876088,1.5703931666876088,opposite
"Garcia, Robert",676395,SL,45.0,41.0,53.341288782816235,48.21002386634845,30.0,27.333333333333332,49.427396055771894,47.87574963662139,-1.5516464191505008,1.5516464191505008,opposite
"Senzatela, Antonio",622608,FF,157.0,207.0,4.295942720763723,5.847255369928401,100.0,100.0,4.295942720763723,5.847255369928401,1.5513126491646787,1.5513126491646787,same
"Coulombe, Danny",543056,FC,39.0,44.0,85.20286396181385,75.89498806682577,26.0,29.333333333333332,57.48775458933731,56.005872676919026,-1.481881912418281,1.481881912418281,opposite
"Pressly, Ryan",519151,FF,34.0,40.0,6.801909307875895,7.517899761336516,22.666666666666664,26.666666666666668,38.46844318433315,37.021449805898996,-1.4469933784341507,1.4469933784341507,opposite
