player_name,raw_tunneling_score,num_pairs,confidence,trusted_tunneling_score,tunneling_score
"Roupp, Landen",0.22586051024687107,3,0.3,0.06775815307406131,99.19678714859438
"Rutledge, Jackson",0.09918634298749796,1,0.1,0.009918634298749797,66.66666666666666
"Ryan, Joe",-0.0028117920483563276,3,0.3,-0.0008435376145068983,43.77510040160642
"Sale, Chris",0.3522925268723819,1,0.1,0.03522925268723819,92.7710843373494
"Sands, Cole",-0.13980104965148007,1,0.1,-0.013980104965148009,20.481927710843372
"Santana, Dennis",-0.024076058130399442,1,0.1,-0.0024076058130399446,40.963855421686745
"Scherzer, Max",-0.01609081130072974,1,0.1,-0.0016090811300729741,42.168674698795186
"Schwellenbach, Spencer",0.1425934760681045,1,0.1,0.01425934760681045,73.89558232931726
"Scott, Tanner",-0.011599527505771692,1,0.1,-0.0011599527505771693,42.971887550200805
"Sears, JP",0.09067383033093655,3,0.3,0.027202149099280964,87.14859437751004
"Senga, Kodai",-0.07620094781776207,3,0.3,-0.02286028434532862,14.056224899598394
"Senzatela, Antonio",0.16572037675211415,3,0.3,0.049716113025634244,96.78714859437751
"Severino, Luis",-0.00954639392105812,6,0.6,-0.005727836352634872,33.734939759036145
"Sheehan, Emmet",0.013722798356787464,1,0.1,0.0013722798356787464,48.59437751004016
"Singer, Brady",0.05018133763663166,3,0.3,0.015054401290989497,75.1004016064257
"Skenes, Paul",-0.023434704655063057,10,1.0,-0.023434704655063057,13.253012048192772
"Skubal, Tarik",-0.044352039749444516,6,0.6,-0.02661122384966671,11.646586345381527
"Smith, Cade",-0.061414225576369094,1,0.1,-0.006141422557636909,31.72690763052209
"Smith, Shane",-0.09233333724249992,3,0.3,-0.027700001172749976,11.244979919678714
"Smith-Shawver, AJ",0.040605326296557595,1,0.1,0.004060532629655759,55.020080321285135
"Snell, Blake",0.09997616492341686,3,0.3,0.029992849477025057,88.35341365461848
"Soriano, José",0.19686454590499786,1,0.1,0.019686454590499787,82.32931726907631
"Soroka, Michael",0.2713925153746589,1,0.1,0.027139251537465894,86.74698795180723
"Soto, Gregory",0.07303942378658157,1,0.1,0.007303942378658158,60.24096385542169
"Sousa, Bennett",0.050012575845271294,1,0.1,0.00500125758452713,56.62650602409639
"Spence, Mitch",0.052416041142376635,3,0.3,0.01572481234271299,75.90361445783132
"Springs, Jeffrey",0.06607225927841062,3,0.3,0.019821677783523187,82.73092369477911
"Strahm, Matt",0.16476411461111595,1,0.1,0.016476411461111597,76.70682730923694
"Strider, Spencer",0.07527936753439825,1,0.1,0.007527936753439825,61.84738955823293
"Suarez, Ranger",0.004612185965178503,10,1.0,0.004612185965178503,55.82329317269076
"Sugano, Tomoyuki",-0.13012847434058997,10,1.0,-0.13012847434058997,0.4016064257028112
"Sánchez, Cristopher",0.0035838724716577928,3,0.3,0.0010751617414973377,48.19277108433735
"Taillon, Jameson",-0.011273506462961996,3,0.3,-0.003382051938888599,38.55421686746988
"Uceta, Edwin",-0.04773317520933448,1,0.1,-0.004773317520933448,34.93975903614458
"Uribe, Abner",0.09548374141830385,1,0.1,0.009548374141830386,65.86345381526104
"Valdez, Framber",0.030580945993993462,3,0.3,0.009174283798198039,65.06024096385542
"Vargas, Carlos",0.06408835221532982,1,0.1,0.006408835221532983,59.036144578313255
"Varland, Louis",0.12171848037353675,1,0.1,0.012171848037353675,69.87951807228916
"Verlander, Justin",0.09231726139930577,3,0.3,0.02769517841979173,87.55020080321285
"Vesia, Alex",0.008123663410562386,1,0.1,0.0008123663410562386,47.389558232931726
"Vásquez, Randy",-0.22720733972243995,3,0.3,-0.06816220191673199,2.4096385542168677
"Wacha, Michael",-0.03839000843328433,10,1.0,-0.03839000843328433,6.827309236947792
"Walker, Ryan",0.141963374196321,1,0.1,0.0141963374196321,73.49397590361446
"Walker, Taijuan",-0.1483958173248559,3,0.3,-0.04451874519745677,6.024096385542169
"Warren, Will",-0.015980687777504797,6,0.6,-0.009588412666502878,26.907630522088354
"Weaver, Luke",-0.09574475041177188,1,0.1,-0.009574475041177189,27.309236947791167
"Webb, Jacob",-0.037538118730974346,1,0.1,-0.0037538118730974348,37.34939759036144
"Webb, Logan",-0.03054217196834984,3,0.3,-0.009162651590504951,28.11244979919679
"Weissert, Greg",-0.17785220941696678,1,0.1,-0.01778522094169668,16.06425702811245
"Wentz, Joey",0.11407508511336409,3,0.3,0.03422252553400922,91.96787148594377
"Wheeler, Zack",0.020850511795355114,3,0.3,0.006255153538606534,58.63453815261044
"Whitlock, Garrett",0.12384672835934221,1,0.1,0.012384672835934222,70.68273092369478
"Williams, Devin",0.1676792532974418,1,0.1,0.01676792532974418,77.51004016064257
"Williams, Gavin",0.09315726929550866,6,0.6,0.05589436157730519,97.18875502008032
"Williams, Trevor",0.09974714670010747,1,0.1,0.009974714670010747,67.06827309236948
"Wilson, Justin",-0.05899466087962646,1,0.1,-0.005899466087962647,32.53012048192771
"Woo, Bryan",-0.15049746018681642,3,0.3,-0.04514923805604493,5.622489959839357
"Woods Richardson, Simeon",-0.0011802376697359633,1,0.1,-0.00011802376697359633,45.38152610441767
"Wrobleski, Justin",0.10170624881565703,1,0.1,0.010170624881565704,67.46987951807229
"Yamamoto, Yoshinobu",0.03221220155161544,6,0.6,0.019327320930969262,81.92771084337349
"Yates, Kirby",-0.16780407551812518,1,0.1,-0.01678040755181252,17.670682730923694
"Zerpa, Angel",0.13501521927691498,1,0.1,0.013501521927691499,72.69076305220884
"deGrom, Jacob",-0.05355621392361467,1,0.1,-0.005355621392361468,34.53815261044177
