player_name,n_pitch_types,velocity_range,max_velo,min_velo,raw_velocity_index,velocity_score,confidence_score,trusted_velocity_score
"Kimbrel, Craig",1,0.0,93.4885,93.4885,-1.743845150861275,5.678670360110803,25.0,38.97160664819944
"Laweryson, Cody",1,0.0,93.2362,93.2362,-1.782149095622323,5.401662049861495,25.0,38.902354570637115
"VanWey, Logan",1,0.0,92.9229,92.9229,-1.8297140020576619,5.263157894736842,25.0,38.86772853185595
"Basso, Brady",1,0.0,92.6917,92.6917,-1.8648145649936674,5.124653739612189,25.0,38.83310249307479
"Cruz, Omar",1,0.0,92.658,92.658,-1.8699308667711034,4.986149584487535,25.0,38.79847645429362
"Seabold, Connor",1,0.0,92.4213,92.4213,-1.9058664344482332,4.7091412742382275,25.0,38.729224376731295
"Orze, Eric",3,9.805899999999994,93.9207,84.1148,-0.10482377414392402,34.903047091412745,75.0,38.69459833795014
"Castillo, Luis F.",1,0.0,92.1844,92.1844,-1.9418323659341323,4.570637119113574,25.0,38.69459833795013
"Harrington, Thomas",1,0.0,92.0864,92.0864,-1.9567106322305357,4.43213296398892,25.0,38.65997229916897
"Evans, Logan",6,11.293999999999997,92.9009,81.6069,-0.020875825207634063,38.64265927977839,100.0,38.64265927977839
"Suero, Wander",1,0.0,92.0722,92.0722,-1.9588664626530763,4.293628808864266,25.0,38.62534626038781
"Scholtens, Jesse",2,7.492000000000004,95.2508,87.7588,-0.2741659707928322,27.146814404432135,50.0,38.60803324099723
"Richards, Trevor",1,0.0,91.3882,91.3882,-2.0627106886402196,4.016620498614958,25.0,38.55609418282548
"Swanson, Erik",2,9.615500000000011,92.9441,83.3286,-0.283640874678986,27.008310249307478,50.0,38.538781163434905
"Petty, Chase",1,0.0,91.3111,91.3111,-2.07441593692035,3.739612188365651,25.0,38.48684210526315
"Estes, Joey",1,0.0,91.1132,91.1132,-2.104460925696453,3.6011080332409975,25.0,38.45221606648199
"Contreras, Luis",1,0.0,91.0664,91.0664,-2.1115660569482055,3.4626038781163437,25.0,38.417590027700825
"Garcia, Luis",1,0.0,91.0058,91.0058,-2.1207662910049625,3.32409972299169,25.0,38.38296398891966
"Bergert, Ryan",5,10.779799999999994,93.4247,82.6449,-0.023858944901934052,38.365650969529085,100.0,38.365650969529085
"Saucedo, Tayler",1,0.0,90.8974,90.8974,-2.137223475357309,3.1855955678670362,25.0,38.3483379501385
"Abner, Philip",1,0.0,90.3577,90.3577,-2.219160213318219,3.0470914127423825,25.0,38.31371191135734
"Nikhazy, Doug",1,0.0,90.216,90.216,-2.240672971830468,2.9085872576177287,25.0,38.279085872576175
"Daniel, Davis",1,0.0,89.7731,89.7731,-2.3079136263475815,2.7700831024930745,25.0,38.244459833795005
"Burke, Brock",4,8.221699999999998,96.1163,87.8946,-0.025682611946427066,38.227146814404435,100.0,38.227146814404435
"Winn, Keaton",1,0.0,89.1236,89.1236,-2.406520095322216,2.631578947368421,25.0,38.20983379501384
"Kent, Zak",3,11.0154,92.5946,81.5792,-0.11208074717209861,34.21052631578947,75.0,38.17520775623268
"Miley, Wade",1,0.0,88.3029,88.3029,-2.531117984602404,2.4930747922437675,25.0,38.17520775623268
"Misiewicz, Anthony",1,0.0,87.6203,87.6203,-2.6347496639281696,2.3545706371191137,25.0,38.14058171745152
"Stephenson, Robert",1,0.0,87.3532,87.3532,-2.6753005305380615,2.21606648199446,25.0,38.105955678670355
"Bido, Osvaldo",5,9.494200000000006,94.7412,85.247,-0.030270056325713654,38.088642659279785,100.0,38.088642659279785
"Pilkington, Konnor",3,9.191599999999994,94.4803,85.2887,-0.1184333124796511,34.07202216066482,75.0,38.0713296398892
"Hartlieb, Geoff",1,0.0,85.5687,85.5687,-2.946221614272063,2.0775623268698062,25.0,38.07132963988919
"Lara, Andry",2,8.224500000000006,94.2112,85.9867,-0.3144637985099853,26.038781163434905,50.0,38.054016620498615
"Maeda, Kenta",1,0.0,84.4774,84.4774,-3.111901736815587,1.9390581717451523,25.0,38.03670360110803
"Van Belle, Brian",1,0.0,84.3268,84.3268,-3.134765684818019,1.8005540166204987,25.0,38.00207756232687
"Peralta, Sammy",1,0.0,80.8635,80.8635,-3.660560579352046,1.662049861495845,25.0,37.967451523545705
"Waldron, Matt",1,0.0,79.4364,79.4364,-3.8772215368173266,1.5235457063711912,25.0,37.932825484764535
"Tate, Dillon",1,0.0,79.2833,79.2833,-3.900465032429363,1.3850415512465373,25.0,37.89819944598337
"Bride, Jonah",1,0.0,72.2227,72.2227,-4.9723985733720895,1.2465373961218837,25.0,37.86357340720221
"McCormick, Chas",1,0.0,69.02,69.02,-5.458629425081191,1.10803324099723,25.0,37.82894736842105
"Pereda, Jhonny",1,0.0,67.7204,67.7204,-5.655933454456763,0.9695290858725761,25.0,37.794321329639885
"Bauers, Jake",1,0.0,67.3714,67.3714,-5.7089183007572215,0.8310249307479225,25.0,37.75969529085872
"Sanoja, Javier",1,0.0,62.572,62.572,-6.43755861976701,0.6925207756232686,25.0,37.72506925207756
"Williams, Luke",1,0.0,59.4308,59.4308,-6.914452600279899,0.554016620498615,25.0,37.69044321329639
"Strickland, Hunter",2,8.693299999999994,93.6044,84.9111,-0.33136631414634826,25.20775623268698,50.0,37.63850415512465
"Heineman, Tyler",1,0.0,51.5283,51.5283,-8.11420259423224,0.2770083102493075,25.0,37.621191135734065
"Rojas, Miguel",1,0.0,44.3759,44.3759,-9.200073123399559,0.13850415512465375,25.0,37.5865650969529
"Walter, Brandon",5,12.250799999999998,91.7803,79.5295,-0.03748095037927922,37.53462603878116,100.0,37.53462603878116
"Cano, Yennier",5,9.055800000000005,95.1303,86.0745,-0.041540716079039815,37.396121883656505,100.0,37.396121883656505
"Green, Chad",2,7.144499999999994,95.1955,88.051,-0.33831965875037934,24.51523545706371,50.0,37.29224376731302
"Bruihl, Justin",2,11.8335,90.2139,78.3804,-0.3422481509361144,24.37673130193906,50.0,37.22299168975069
"Márquez, Germán",4,9.322900000000004,94.8172,85.4943,-0.046217741784940716,37.119113573407205,100.0,37.119113573407205
"Peguero, Elvis",2,7.074400000000011,95.1787,88.1043,-0.35211811062302645,24.099722991689752,50.0,37.084487534626035
"Gray, Jon",2,7.441299999999998,94.7525,87.3112,-0.35795246626114907,23.822714681440445,50.0,36.945983379501385
"Enns, Dietrich",3,9.40310000000001,93.9912,84.5881,-0.15875178507484108,32.40997229916898,75.0,36.82479224376732
"Zastryzny, Rob",3,11.3095,91.8935,80.584,-0.17133127826092548,32.27146814404433,75.0,36.720914127423825
"Poche, Colin",2,9.558599999999998,92.1629,82.6043,-0.411371798334676,22.57617728531856,50.0,36.322714681440445
"Pomeranz, Drew",2,8.931300000000007,92.7981,83.8668,-0.4155897312951135,22.437673130193904,50.0,36.25346260387811
"Hiraldo, Yaramil",3,8.373099999999994,94.9109,86.5378,-0.18439240808934787,31.57894736842105,75.0,36.201523545706365
"Myers, Tobias",4,10.431399999999996,93.4961,83.0647,-0.06892156945908719,36.149584487534625,100.0,36.149584487534625
"Neris, Héctor",2,9.317300000000003,92.3652,83.0479,-0.4193765849980092,22.160664819944596,50.0,36.11495844875346
"Lord, Brad",4,9.227000000000004,94.7544,85.5274,-0.07113960736260236,36.011080332409975,100.0,36.011080332409975
"Poulin, PJ",3,12.19919999999999,90.8457,78.6465,-0.18765050412960513,31.163434903047094,75.0,35.8898891966759
"Fedde, Erick",4,10.63300000000001,93.233,82.6,-0.07651744214293009,35.87257617728532,100.0,35.87257617728532
"Adams, Travis",5,9.141800000000003,94.7651,85.6233,-0.08318590526194854,35.59556786703601,100.0,35.59556786703601
"Farris, Mitch",3,12.6734,90.2975,77.6241,-0.1947899670714238,30.60941828254848,75.0,35.474376731301945
"Graveman, Kendall",4,9.314799999999991,94.5641,85.2493,-0.08594282686926034,35.45706371191136,100.0,35.45706371191136
"Moll, Sam",3,10.956800000000001,92.1,81.1432,-0.1965731062765689,30.47091412742382,75.0,35.37049861495845
"Hjelle, Sean",2,7.824799999999996,93.5874,85.7626,-0.47330236123721614,20.63711911357341,50.0,35.353185595567865
"Cameron, Noah",5,11.423100000000005,92.3356,80.9125,-0.08598439675429302,35.3185595567867,100.0,35.3185595567867
"Guenther, Sean",2,11.269300000000001,89.9429,78.6736,-0.47391979413313196,20.498614958448755,50.0,35.28393351800554
"Lively, Ben",7,13.175200000000004,90.4497,77.2745,-0.09116681511029016,35.18005540166205,100.0,35.18005540166205
"Enright, Nic",2,8.148799999999994,93.1703,85.0215,-0.48463868089535445,19.94459833795014,50.0,35.00692520775623
"Maldonado, Anthony",2,8.608100000000007,92.5484,83.9403,-0.5053579861107298,19.667590027700832,50.0,34.868421052631575
"Brebbia, John",2,8.573999999999998,92.5569,83.9829,-0.5095390380044449,19.113573407202217,50.0,34.591412742382275
"Salazar, Eduardo",3,7.767899999999997,95.2748,87.5069,-0.22625279326737244,29.362880886426595,75.0,34.53947368421053
"Spence, Mitch",4,10.925899999999999,92.7032,81.7773,-0.1099539169608146,34.48753462603878,100.0,34.48753462603878
"Hamilton, Ian",3,7.573299999999989,95.4253,87.852,-0.23462856027588794,29.224376731301938,75.0,34.43559556786704
"Darrell-Hicks, Michael",2,6.847999999999999,94.2706,87.4226,-0.5263119848247617,18.559556786703602,50.0,34.31440443213296
"Tonkin, Michael",2,8.513099999999994,92.4296,83.9165,-0.538637308689239,18.282548476454295,50.0,34.17590027700831
"Roycroft, Chris",3,7.2898,95.6518,88.362,-0.24573052493283007,28.80886426592798,75.0,34.12396121883657
"Hoffmann, Andrew",2,6.36869999999999,94.5431,88.1744,-0.5618473525105828,17.72853185595568,50.0,33.898891966759
"Barnes, Jacob",2,6.724199999999996,94.1352,87.411,-0.5667326060668386,17.590027700831026,50.0,33.82963988919668
"Hernandez, Nick",2,9.3459,91.3221,81.9762,-0.5731500180824232,17.451523545706372,50.0,33.760387811634345
"Gibson, Kyle",2,9.700199999999995,90.904,81.2038,-0.5797763718248515,17.31301939058172,50.0,33.69113573407202
"Lopez, Jacob",5,12.655900000000003,90.7702,78.1143,-0.12583306665815405,33.65650969529086,100.0,33.65650969529086
"Roberts, Ethan",2,9.211699999999993,91.3731,82.1614,-0.5869403010238323,17.174515235457065,50.0,33.621883656509695
"Muñoz, Roddery",3,7.402899999999988,95.49,88.0871,-0.25214739147627097,28.116343490304708,75.0,33.60457063711911
"Assad, Javier",4,11.287400000000005,92.1847,80.8973,-0.13066762707090657,33.51800554016621,100.0,33.51800554016621
"Ohl, Pierson",3,10.803700000000006,91.8832,81.0795,-0.25405312769767996,27.977839335180054,75.0,33.50069252077562
"Dodd, Dylan",2,6.889200000000002,93.7857,86.8965,-0.5933182952777928,16.759002770083104,50.0,33.41412742382271
"Blewett, Scott",3,9.376100000000008,93.3879,84.0118,-0.25467649785135216,27.839335180055404,75.0,33.396814404432135
"Brasier, Ryan",3,8.734800000000007,94.0627,85.3279,-0.2551287659639364,27.70083102493075,75.0,33.29293628808864
"Pepiot, Ryan",4,8.415500000000009,95.185,86.7695,-0.13597551832817742,33.2409972299169,100.0,33.2409972299169
"Hudson, Bryan",2,9.884199999999993,90.5085,80.6243,-0.6102970930184448,16.20498614958449,50.0,33.137119113573405
"Spiers, Carson",3,10.600300000000004,92.0057,81.4054,-0.26809183148634624,27.42382271468144,75.0,33.085180055401665
"Steele, Justin",2,9.498500000000007,90.8224,81.3239,-0.624528569047861,15.927977839335181,50.0,32.998614958448755
"Peralta, Wandy",3,7.416799999999995,95.3658,87.949,-0.26877299292797835,27.28531855955679,75.0,32.98130193905817
"Berríos, José",5,10.435600000000008,92.9911,82.5555,-0.14491627581224295,32.96398891966759,100.0,32.96398891966759
"Kahnle, Tommy",2,6.8138000000000005,93.5123,86.6985,-0.6469239250305577,15.789473684210526,50.0,32.92936288088642
"Teng, Kai-Wei",5,10.194199999999995,93.1664,82.9722,-0.15703622215420035,32.54847645429363,100.0,32.54847645429363
"Mayza, Tim",2,6.497299999999996,93.594,87.0967,-0.6853043005579428,14.958448753462603,50.0,32.513850415512465
"Holman, Grant",3,7.995399999999989,94.6034,86.608,-0.2916805983681933,26.59279778393352,75.0,32.461911357340725
"McDonald, Trevor",2,7.028800000000004,93.0232,85.9944,-0.6866808053036891,14.81994459833795,50.0,32.44459833795014
"Castillo, José",3,9.182399999999987,93.3444,84.162,-0.2923607499107515,26.454293628808866,75.0,32.35803324099723
"Winckowski, Josh",2,5.329800000000006,94.7098,89.38,-0.70323576458477,14.542936288088642,50.0,32.30609418282548
"Jansen, Kenley",3,9.279799999999994,93.2062,83.9264,-0.297713829721359,26.31578947368421,75.0,32.254155124653735
"Mattson, Isaac",3,8.614199999999997,93.8789,85.2647,-0.30238397309059956,26.177285318559555,75.0,32.15027700831025
"Banks, Tanner",5,10.577100000000002,92.6674,82.0903,-0.17135572499736987,32.13296398891966,100.0,32.13296398891966
"Effross, Scott",2,10.392600000000002,89.1811,78.7885,-0.7302463956597804,14.127423822714682,50.0,32.0983379501385
"Yates, Kirby",2,6.864500000000007,92.7455,85.881,-0.7552037019253026,13.988919667590027,50.0,32.029085872576175
"Waddell, Brandon",5,12.176999999999992,90.9712,78.7942,-0.17215931399893225,31.994459833795013,100.0,31.994459833795013
"Díaz, Alexis",2,6.009599999999992,93.526,87.5164,-0.7738818742445175,13.71191135734072,50.0,31.89058171745152
"Gipson-Long, Sawyer",5,10.452200000000005,92.7855,82.3333,-0.17346671906986527,31.855955678670362,100.0,31.855955678670362
"Minter, A.J.",2,5.0412000000000035,94.4696,89.4284,-0.7860099972429576,13.434903047091412,50.0,31.752077562326868
"Festa, Matt",4,10.0552,93.153,83.0978,-0.18137383527492393,31.71745152354571,100.0,31.71745152354571
"Alexander, Scott",2,8.070999999999998,91.2618,83.1908,-0.7868687211102808,13.157894736842104,50.0,31.613573407202214
"McDaniels, Garrett",2,7.116599999999991,92.1646,85.048,-0.8029446918091896,13.019390581717452,50.0,31.54432132963989
"Meyer, Max",5,8.292999999999992,94.9922,86.6992,-0.1849019612528135,31.440443213296398,100.0,31.440443213296398
"Anderson, Ian",2,5.570599999999999,93.7481,88.1775,-0.810602587288761,12.742382271468145,50.0,31.405817174515235
"Saalfrank, Andrew",2,9.64500000000001,89.3015,79.6565,-0.8319235027734543,12.326869806094184,50.0,31.198060941828253
"Lovelady, Richard",2,7.660900000000012,91.3803,83.7194,-0.8346807390657057,12.049861495844876,50.0,31.059556786703602
"Eder, Jake",4,10.081199999999995,93.0659,82.9847,-0.1904254453153004,31.024930747922436,100.0,31.024930747922436
"Robertson, David",2,7.232500000000002,91.7556,84.5231,-0.8464419521324363,11.772853185595569,50.0,30.921052631578945
"Rodón, Carlos",4,9.087800000000001,94.1126,85.0248,-0.19091239862275317,30.886426592797783,100.0,30.886426592797783
"Fluharty, Mason",2,8.49799999999999,90.2649,81.7669,-0.8697028626238518,11.49584487534626,50.0,30.78254847645429
"Snider, Collin",5,10.358999999999995,92.7556,82.3966,-0.19296050974243237,30.747922437673132,100.0,30.747922437673132
"Lao, Sauryn",2,5.93010000000001,92.7818,86.8517,-0.8996217751291067,11.218836565096952,50.0,30.644044321329638
"Sewald, Paul",2,8.102699999999999,90.4172,82.3145,-0.9100086636498891,11.080332409972298,50.0,30.574792243767313
"Hoeing, Bryan",2,6.0785999999999945,92.5492,86.4706,-0.9111073247762128,10.941828254847644,50.0,30.505540166204984
"Armstrong, Shawn",4,9.025199999999998,94.108,85.0828,-0.2016552460418453,30.332409972299168,100.0,30.332409972299168
"Curtiss, John",2,3.8349000000000046,94.3289,90.494,-1.0009277418832316,10.526315789473683,50.0,30.297783933518005
"Lee, Dylan",3,8.07719999999999,94.0547,85.9775,-0.36185849288237004,23.684210526315788,75.0,30.280470914127424
"Gomber, Austin",4,13.415599999999998,89.4462,76.0306,-0.204943855826492,30.193905817174517,100.0,30.193905817174517
"McFarland, T.J.",2,9.8489,87.9043,78.0554,-1.0113283066941445,10.249307479224377,50.0,30.15927977839335
"Murfee, Penn",2,9.61160000000001,88.1256,78.514,-1.0158067117278617,10.110803324099724,50.0,30.090027700831023
"Weaver, Luke",3,6.9990999999999985,95.1273,88.1282,-0.37200386714820644,23.407202216066484,75.0,30.072714681440445
"Bellozo, Valente",4,12.101399999999998,90.8258,78.7244,-0.20636419712989665,30.055401662049864,100.0,30.055401662049864
"Quintana, Jose",5,12.334999999999994,90.5624,78.2274,-0.2088710571537719,29.916897506925206,100.0,29.916897506925206
"Kelly, Merrill",6,10.641800000000003,92.3148,81.673,-0.2145056846449931,29.778393351800553,100.0,29.778393351800553
"Garcia, Robert",3,7.539900000000003,94.4353,86.8954,-0.39028860898027795,22.99168975069252,75.0,29.76108033240997
"Winans, Allan",2,7.134399999999999,89.9094,82.775,-1.142470901384028,9.418282548476455,50.0,29.74376731301939
"Sulser, Cole",3,8.906199999999998,92.9353,84.0291,-0.39878757770407036,22.85318559556787,75.0,29.657202216066484
"Akin, Keegan",3,8.149100000000004,93.7136,85.5645,-0.4021072578918689,22.71468144044321,75.0,29.55332409972299
"Pérez, Martín",4,13.19659999999999,89.5593,76.3627,-0.22291275583416342,29.50138504155125,100.0,29.50138504155125
"Anderson, Shaun",2,3.975200000000001,92.2767,88.3015,-1.2899789542862643,8.86426592797784,50.0,29.466759002770083
"Corbin, Patrick",4,11.194900000000004,91.5664,80.3715,-0.23937942467501921,29.085872576177284,100.0,29.085872576177284
"Rashi, Taylor",2,5.268900000000002,90.0022,84.7333,-1.4277108017738227,7.894736842105263,50.0,28.981994459833793
"Singer, Brady",5,10.573400000000007,92.1952,81.6218,-0.2436383608109125,28.947368421052634,100.0,28.947368421052634
"King, John",3,8.66170000000001,93.0019,84.3402,-0.42790766445391853,21.88365650969529,75.0,28.93005540166205
"Vesia, Alex",3,8.921500000000009,92.6603,83.7388,-0.43808285403815195,21.60664819944598,75.0,28.722299168975066
"Sisk, Evan",3,10.754899999999992,90.6424,79.8875,-0.4502603988144283,21.46814404432133,75.0,28.61842105263158
"Matsui, Yuki",4,10.682900000000004,92.0557,81.3728,-0.2472473004936773,28.53185595567867,100.0,28.53185595567867
"Imanaga, Shota",3,10.458299999999994,90.8621,80.4038,-0.4644966928034872,21.052631578947366,75.0,28.306786703601105
"Brieske, Beau",3,5.867499999999993,95.7015,89.834,-0.4664001926443959,20.77562326869806,75.0,28.099030470914126
"Rogers, Tyler",2,9.430499999999995,83.4871,74.0566,-1.749077737876562,5.540166204986149,50.0,27.804709141274238
"Gordon, Tanner",3,9.0582,92.265,83.2068,-0.4761627305182536,20.221606648199447,75.0,27.683518005540165
"Holton, Tyler",5,10.608000000000004,92.0,81.392,-0.2677216969277068,27.562326869806093,100.0,27.562326869806093
"Ramírez, Erasmo",2,1.8096000000000032,90.6667,88.8571,-1.881888852771219,4.847645429362881,50.0,27.458448753462605
"Scott, Tayler",3,9.250600000000006,91.9586,82.708,-0.4918085533326801,19.806094182825483,75.0,27.371883656509695
"Hill, Tim",2,1.545100000000005,89.8819,88.3368,-2.0434767724303757,4.1551246537396125,50.0,27.11218836565097
"Rasmussen, Drew",3,5.513600000000011,95.8058,90.2922,-0.5073504728795614,19.390581717451525,75.0,27.060249307479225
"Chavez, Jesse",2,1.6992999999999938,89.5508,87.8515,-2.0690019046855928,3.8781163434903045,50.0,26.973684210526315
"Lucas, Easton",3,7.388800000000003,93.8133,86.4245,-0.5089647970673844,19.252077562326868,75.0,26.95637119113573
"Bieber, Shane",5,9.890299999999996,92.624,82.7337,-0.288145130583243,26.869806094182824,100.0,26.869806094182824
"Aldegheri, Sam",3,9.442400000000006,91.6007,82.1583,-0.5153693298744082,18.97506925207756,75.0,26.74861495844875
"Woodruff, Brandon",4,9.4649,93.0649,83.6,-0.2894656495265304,26.73130193905817,100.0,26.73130193905817
"Kittredge, Andrew",3,5.963100000000011,95.2262,89.2631,-0.5232202910422405,18.698060941828253,75.0,26.540858725761773
"Shuster, Jared",3,8.31519999999999,92.5868,84.2716,-0.5465253894362472,18.144044321329638,75.0,26.125346260387808
"Wilson, Justin",3,6.493099999999998,94.4735,87.9804,-0.5524533622863835,17.86703601108033,75.0,25.91759002770083
"Bernardino, Brennan",4,11.514700000000005,90.7307,79.216,-0.3149411068714103,25.90027700831025,100.0,25.90027700831025
"Hurter, Brant",4,10.066699999999997,92.236,82.1693,-0.31874666656164524,25.761772853185594,100.0,25.761772853185594
"Cortes, Nestor",4,12.043000000000006,90.1268,78.0838,-0.321856277805603,25.62326869806094,100.0,25.62326869806094
"Santana, Dennis",5,7.722700000000003,94.6819,86.9592,-0.32351886806265123,25.48476454293629,100.0,25.48476454293629
"Altavilla, Dan",4,5.903599999999997,96.5825,90.6789,-0.3268551913559229,25.346260387811636,100.0,25.346260387811636
"Hernández, Enrique",2,2.3177999999999983,53.8609,51.5431,-7.388167011405715,0.41551246537396125,50.0,25.242382271468145
"Seymour, Ian",5,10.5912,91.5968,81.0056,-0.3316307785502293,25.069252077562325,100.0,25.069252077562325
"Gage, Matt",3,7.608899999999991,93.02,85.4111,-0.5940867102361905,16.62049861495845,75.0,24.98268698060942
"Strahm, Matt",4,9.8142,92.3884,82.5742,-0.33612431894323214,24.930747922437675,100.0,24.930747922437675
"Ober, Bailey",4,11.8356,90.2514,78.4158,-0.336217981398845,24.792243767313018,100.0,24.792243767313018
"Bummer, Aaron",4,10.574400000000011,91.5802,81.0058,-0.3368466178238755,24.653739612188367,100.0,24.653739612188367
"Brubaker, JT",3,7.0911000000000115,93.4043,86.3132,-0.6188262243632621,16.06648199445983,75.0,24.567174515235454
"Alvarez, Andrew",3,8.904200000000003,91.2852,82.381,-0.6496250918441809,15.650969529085874,75.0,24.255540166204987
"Stratton, Chris",4,10.860799999999998,91.2259,80.3651,-0.3446818076172316,24.238227146814403,100.0,24.238227146814403
"Schultz, Paxton",4,8.385800000000003,93.7813,85.3955,-0.35384942215763976,23.961218836565095,100.0,23.961218836565095
"Anderson, Tyler",3,10.612200000000001,89.2878,78.6756,-0.6788113968463959,15.23545706371191,75.0,23.943905817174514
"Little, Brendon",3,6.55810000000001,93.5674,87.0093,-0.6795870262151693,15.096952908587259,75.0,23.840027700831026
"Clarke, Taylor",4,7.3200999999999965,94.8265,87.5064,-0.36616499685513443,23.545706371191137,100.0,23.545706371191137
"McGough, Scott",3,7.492800000000003,92.313,84.8202,-0.7200515938291622,14.40443213296399,75.0,23.320637119113574
"Brazobán, Huascar",4,5.701800000000006,96.4636,90.7618,-0.377286284409113,23.26869806094183,100.0,23.26869806094183
"Ross, Joe",4,7.392899999999997,94.615,87.2221,-0.3865936043286173,23.130193905817176,100.0,23.130193905817176
"Bowman, Matt",3,8.369399999999999,91.1165,82.7471,-0.7610482713509721,13.850415512465375,75.0,22.905124653739612
"Uceta, Edwin",3,5.526899999999998,93.9521,88.4252,-0.7866433836235238,13.29639889196676,75.0,22.48961218836565
"Hart, Kyle",5,10.162000000000006,91.4955,81.3335,-0.41587731187083465,22.299168975069254,100.0,22.299168975069254
"Suter, Brent",4,12.39240000000001,89.1008,76.7084,-0.4215596575497672,22.022160664819946,100.0,22.022160664819946
"Lee, Chase",3,9.592799999999997,89.4579,79.8651,-0.8165547526629073,12.60387811634349,75.0,21.9702216066482
"Wells, Tyler",3,6.395200000000003,92.8104,86.4152,-0.8206521536208825,12.465373961218837,75.0,21.866343490304708
"Hagenman, Justin",4,8.639100000000013,93.0229,84.3838,-0.428345746384279,21.74515235457064,100.0,21.74515235457064
"Chafin, Andrew",3,9.2256,89.718,80.4924,-0.8359856766915,11.911357340720222,75.0,21.45083102493075
"Gillispie, Connor",4,10.146900000000002,91.2642,81.1173,-0.4534159264435432,21.329639889196674,100.0,21.329639889196674
"Alexander, Tyler",5,10.562799999999996,90.8121,80.2493,-0.4553201028082954,21.191135734072024,100.0,21.191135734072024
"McCullers Jr., Lance",5,9.540700000000001,91.8258,82.2851,-0.4654221416033924,20.914127423822716,100.0,20.914127423822716
"Mantiply, Joe",3,9.7106,88.4338,78.7232,-0.9531310424492596,10.80332409972299,75.0,20.619806094182824
"Bubic, Kris",5,9.1952,92.1349,82.9397,-0.47393206008701033,20.3601108033241,100.0,20.3601108033241
"Elder, Bryce",4,8.522000000000006,92.7903,84.2683,-0.48244813052831487,20.083102493074794,100.0,20.083102493074794
"Lawrence, Casey",3,9.7697,87.4918,77.7221,-1.0866616942519802,9.833795013850416,75.0,19.892659279778393
"Hatch, Thomas",5,7.869699999999995,93.3262,85.4565,-0.5057530682711577,19.529085872576175,100.0,19.529085872576175
"Eisert, Brandon",3,6.0839,89.6873,83.6034,-1.3447478351138016,8.448753462603879,75.0,18.85387811634349
"Hendricks, Kyle",4,14.255099999999999,86.5018,72.2467,-0.5172579186915695,18.83656509695291,100.0,18.83656509695291
"Martin, Chris",4,6.3478000000000065,94.7487,88.4009,-0.5339868655343468,18.421052631578945,100.0,18.421052631578945
"Dunning, Dane",3,4.738399999999999,90.2324,85.494,-1.4778834084111092,7.617728531855955,75.0,18.230609418282548
"Webb, Logan",5,8.133799999999994,92.7721,84.6383,-0.5474998483901846,18.005540166204987,100.0,18.005540166204987
"Criswell, Cooper",3,5.008499999999998,89.4143,84.4058,-1.5587476864091598,7.202216066481995,75.0,17.918975069252078
"Ginn, J.T.",4,7.307199999999995,93.3779,86.0707,-0.5881599326071603,17.03601108033241,100.0,17.03601108033241
"Freeland, Kyle",6,9.002300000000005,91.5768,82.5745,-0.5896140281475784,16.897506925207757,100.0,16.897506925207757
"Festa, David",4,6.558500000000009,94.114,87.5555,-0.5965385548720954,16.481994459833796,100.0,16.481994459833796
"Mahle, Tyler",4,8.509100000000004,91.9661,83.457,-0.6096472553061129,16.343490304709142,100.0,16.343490304709142
"Gilbert, Tyler",5,9.461100000000002,90.5284,81.0673,-0.6751643830356611,15.512465373961218,100.0,15.512465373961218
"Raley, Brooks",4,9.337199999999996,90.6532,81.316,-0.6760977345652649,15.373961218836566,100.0,15.373961218836566
"Coulombe, Danny",4,9.5257,90.2929,80.7672,-0.7005523781444379,14.681440443213297,100.0,14.681440443213297
"Martin, Davis",4,5.890000000000001,93.9532,88.0632,-0.7282151906352554,14.265927977839334,100.0,14.265927977839334
"Junis, Jakob",4,8.185599999999994,91.1839,82.9983,-0.7803072874517328,13.573407202216067,100.0,13.573407202216067
"Jacob, Alek",4,13.427200000000013,85.2866,71.8594,-0.8345890731766442,12.18836565096953,100.0,12.18836565096953
"Williams, Trevor",5,10.9341,87.7431,76.809,-0.8616758257327164,11.634349030470915,100.0,11.634349030470915
"Fulmer, Carson",4,6.14970000000001,92.7412,86.5915,-0.8705497214734801,11.357340720221606,100.0,11.357340720221606
"Rodriguez, Eduardo",4,6.090599999999995,92.0264,85.9358,-0.9885528615062897,10.664819944598337,100.0,10.664819944598337
"Milner, Hoby",4,9.742899999999992,87.9262,78.1833,-1.0250116942450072,9.97229916897507,100.0,9.97229916897507
"Stroman, Marcus",4,7.6240999999999985,89.732,82.1079,-1.0908288111576798,9.695290858725762,100.0,9.695290858725762
