player_name,pitcher,pitch_type,pitch_name,p_throws,pitches,balls,velo,spin,spin_axis,HB,IVB,extension,release_x,release_z,swing_rate,whiff_rate,called_strike_rate,chase_rate,strike_rate,xwoba,xba,avg_exit_velocity,avg_launch_angle,hard_hit_rate,sweet_spot_rate,run_value,avg_run_value,swings,whiffs,contacts,balls_in_play,csw_rate,run_value_per_100,usage
"Akin, Keegan",669211,SL,Slider,L,304,304,85.5645,2582.0493,230.9704,-3.5905,2.8603,5.648,1.9602,5.7886,0.4671,0.1086,0.1776,0.1612,0.6447,0.3274,0.3289,78.1102,14.2143,0.0757,0.0822,-0.465,-0.0015,142,33,109,48,0.2862,-0.153,0.2873
"Alcala, Jorge",660896,CH,Changeup,R,20,20,90.47,2399.85,222.95,-14.754,12.522,5.925,-2.456,6.534,0.35,0.1,0.15,0.15,0.5,0.6149,0.5682,74.58,-0.2,0.05,0.1,2.792,0.1396,7,2,5,5,0.25,13.96,0.0189
"Alcala, Jorge",660896,CU,Curveball,R,246,246,85.3854,2597.6707,48.0447,3.9688,-4.8302,5.8736,-1.9513,6.648,0.4228,0.0894,0.1707,0.1179,0.5935,0.2752,0.3145,82.1608,10.6351,0.0569,0.0894,3.08,0.0125,104,22,82,45,0.2602,1.252,0.2325
"Alcala, Jorge",660896,FF,4-Seam Fastball,R,491,491,97.3572,2481.8065,214.277,-8.9277,17.7453,5.8224,-2.0314,6.6291,0.501,0.1324,0.1527,0.1242,0.6538,0.3265,0.2769,85.3006,37.6623,0.0692,0.11,2.765,0.0056,246,65,181,67,0.2851,0.5631,0.4641
"Alcala, Jorge",660896,SI,Sinker,R,138,138,96.8254,2227.3478,215.5072,-15.0209,11.8765,5.8616,-1.8572,6.6249,0.4928,0.1087,0.1739,0.2029,0.6667,0.3328,0.3528,76.9022,12.2391,0.058,0.0797,1.688,0.0122,68,15,53,22,0.2826,1.2232,0.1304
"Alcala, Jorge",660896,SL,Slider,R,163,163,89.8939,2482.0245,167.4663,3.282,4.9171,5.8963,-2.1562,6.5881,0.4663,0.0859,0.1902,0.1166,0.6564,0.3503,0.4034,82.52,17.5818,0.092,0.1043,3.984,0.0244,76,14,62,26,0.2761,2.4442,0.1541
"Alcantara, Sandy",645261,CH,Changeup,R,672,672,90.4226,2088.8869,241.247,-17.4816,4.8059,6.1354,-1.7358,5.939,0.5476,0.1414,0.0595,0.2351,0.6071,0.2801,0.2911,83.1367,1.7899,0.0848,0.0774,-0.51,-0.0008,368,95,273,126,0.2009,-0.0759,0.2324
"Alcantara, Sandy",645261,FC,Cutter,R,482,482,89.2685,2355.2303,185.11,0.9817,4.7437,5.9826,-1.6909,5.9649,0.4461,0.112,0.1888,0.1452,0.6349,0.3485,0.3812,82.4778,19.2222,0.0851,0.083,0.304,0.0006,215,54,160,66,0.3008,0.0631,0.1667
"Alcantara, Sandy",645261,FF,4-Seam Fastball,R,495,495,97.7362,2285.5495,233.598,-14.1263,13.1244,6.0416,-1.6611,5.9723,0.5232,0.0768,0.1374,0.0848,0.6606,0.3208,0.3413,86.0161,28.346,0.1131,0.1374,5.764,0.0116,259,38,221,86,0.2141,1.1644,0.1712
"Alcantara, Sandy",645261,SI,Sinker,R,747,747,97.1436,2322.5529,233.3708,-17.3452,8.4784,6.0163,-1.7443,5.9386,0.5047,0.0509,0.2503,0.0763,0.755,0.3642,0.3229,85.3251,11.3102,0.1285,0.1071,-13.189,-0.0177,377,38,339,179,0.3012,-1.7656,0.2584
"Alcantara, Sandy",645261,SL,Slider,R,495,495,85.263,2443.9374,66.4646,2.7612,-1.7396,6.0059,-1.7127,5.9721,0.4283,0.0909,0.1798,0.1394,0.6081,0.3492,0.3682,84.4039,16.7097,0.0848,0.1111,4.952,0.01,212,45,167,79,0.2707,1.0004,0.1712
"Aldegheri, Sam",691951,CH,Changeup,L,72,72,82.1583,1807.8194,105.1667,14.09,9.5833,5.9833,2.0015,5.7762,0.5,0.125,0.0972,0.1944,0.5972,0.3606,0.4108,80.3269,23.6923,0.0694,0.1389,0.288,0.004,36,9,27,11,0.2222,0.4,0.2376
"Aldegheri, Sam",691951,CU,Curveball,L,35,35,75.2886,2145.3143,322.4,-12.6617,-9.4457,5.6,1.8846,6.0183,0.3143,0.0571,0.2571,0.2286,0.5714,0.3875,0.2852,80.7556,-4.5556,0.0286,0.0571,0.71,0.0203,11,2,9,5,0.3143,2.0286,0.1155
"Aldegheri, Sam",691951,FF,4-Seam Fastball,L,143,143,91.6007,2353.4545,154.9441,3.8601,16.0985,5.6762,1.7869,6.149,0.3636,0.0559,0.1748,0.0909,0.5385,0.3651,0.3485,81.995,29.0,0.0629,0.0909,3.071,0.0215,52,8,44,20,0.2308,2.1476,0.4719
"Aldegheri, Sam",691951,SL,Slider,L,53,53,82.3585,2318.1509,302.0566,-4.2838,-2.7464,5.6509,1.8764,6.0723,0.5472,0.1132,0.0943,0.1887,0.6415,0.5264,0.4035,83.7955,11.7273,0.0943,0.0943,3.001,0.0566,29,6,23,11,0.2075,5.6623,0.1749
"Alexander, Jason",669920,CH,Changeup,R,410,410,80.3198,1763.7902,268.2927,-17.0936,1.1994,6.612,-1.4603,5.5338,0.561,0.2244,0.0634,0.2244,0.6244,0.2489,0.2859,80.4622,14.3529,0.0707,0.0829,3.717,0.0091,230,92,138,70,0.2878,0.9066,0.3275
"Alexander, Jason",669920,FC,Cutter,R,13,13,87.1846,2207.6154,211.8462,0.0738,6.6277,6.6231,-1.64,5.53,0.1538,0.0,0.0769,0.0,0.2308,0.3497,0.008,84.9,73.0,0.0,0.0,0.562,0.0432,2,0,2,1,0.0769,4.3231,0.0104
"Alexander, Jason",669920,FF,4-Seam Fastball,R,127,127,91.9315,2269.6772,239.0472,-13.6384,11.897,6.426,-1.4068,5.773,0.3307,0.0551,0.0787,0.063,0.4094,0.3501,0.4243,89.6,24.8519,0.063,0.0945,0.412,0.0032,42,7,35,16,0.1339,0.3244,0.1014
"Alexander, Jason",669920,SI,Sinker,R,500,500,90.8838,2053.348,249.852,-16.5434,1.248,6.5016,-1.6281,5.4435,0.418,0.02,0.296,0.032,0.714,0.3994,0.3642,87.9417,4.8556,0.14,0.118,0.762,0.0015,209,10,199,126,0.316,0.1524,0.3994
"Alexander, Jason",669920,SL,Slider,R,2,2,82.35,2532.5,91.5,3.84,11.22,6.95,-1.85,5.235,1.0,0.0,0.0,0.0,1.0,0.436,,78.1,-5.5,0.5,0.5,-0.159,-0.0795,2,0,2,1,0.0,-7.95,0.0016
"Alexander, Jason",669920,ST,Sweeper,R,200,200,78.5025,2626.09,67.93,16.3098,-0.2166,6.486,-1.9398,5.3372,0.32,0.085,0.205,0.09,0.525,0.385,0.3628,82.2455,16.9091,0.065,0.065,4.778,0.0239,64,17,47,28,0.29,2.389,0.1597
"Alexander, Scott",518397,CH,Changeup,L,44,44,83.4614,1485.2727,124.4318,8.5827,3.1309,6.3295,1.257,5.5741,0.3636,0.1591,0.0682,0.1591,0.4318,0.3528,0.4582,84.3222,17.4444,0.0682,0.0455,-0.185,-0.0042,16,7,9,5,0.2273,-0.4205,0.1406
"Alexander, Scott",518397,SI,Sinker,L,204,204,91.2618,2191.8186,131.049,13.07,3.2412,6.2779,1.4416,5.5928,0.4853,0.049,0.1618,0.0686,0.6471,0.4707,0.3626,86.0158,0.7105,0.1618,0.1127,5.763,0.0282,99,10,89,49,0.2108,2.825,0.6518
"Alexander, Scott",518397,SL,Slider,L,65,65,83.1908,2408.5846,298.8,-3.6111,-2.304,6.2246,1.706,5.6114,0.3846,0.1077,0.1385,0.1077,0.5231,0.3147,0.2794,79.3556,12.3333,0.0769,0.0462,2.107,0.0324,25,7,18,9,0.2462,3.2415,0.2077
"Alexander, Tyler",641302,CH,Changeup,L,254,254,83.339,1519.937,120.0157,14.4813,2.4723,6.2898,1.9444,5.3723,0.4764,0.126,0.1063,0.2402,0.5827,0.3357,0.3676,82.8099,-1.5732,0.1063,0.0787,-0.046,-0.0002,121,32,89,61,0.2323,-0.0181,0.1603
"Alexander, Tyler",641302,FC,Cutter,L,271,271,86.9351,2343.5793,166.4133,-1.2881,9.3666,6.2037,1.7666,5.5252,0.4539,0.0886,0.1697,0.0996,0.6236,0.4329,0.4501,81.571,24.871,0.0849,0.1181,6.83,0.0252,123,24,99,41,0.2583,2.5203,0.171
"Alexander, Tyler",641302,FF,4-Seam Fastball,L,414,414,90.8121,2233.756,141.3261,9.2629,15.9426,6.215,1.7607,5.5748,0.5169,0.0845,0.1739,0.1111,0.6908,0.3297,0.3322,81.9586,34.7654,0.0894,0.1498,-0.482,-0.0012,214,35,179,69,0.2585,-0.1164,0.2612
"Alexander, Tyler",641302,SI,Sinker,L,291,291,90.4969,2097.4345,136.3276,16.1196,9.332,6.2485,1.8692,5.422,0.5052,0.0481,0.2405,0.1031,0.7457,0.2643,0.2876,78.038,21.8017,0.0653,0.1409,-5.752,-0.0198,147,14,133,62,0.2887,-1.9766,0.1836
"Alexander, Tyler",641302,ST,Sweeper,L,355,355,80.2493,2483.9746,277.3521,-12.3181,4.7865,6.3051,2.0205,5.236,0.4732,0.107,0.1606,0.1155,0.6338,0.3293,0.3733,79.2117,22.8,0.0676,0.1268,1.85,0.0052,168,38,129,75,0.2676,0.5211,0.224
"Allard, Kolby",663465,CH,Changeup,L,200,200,81.442,1546.62,120.405,14.1198,6.2634,5.813,2.1366,5.5576,0.55,0.075,0.065,0.175,0.615,0.2656,0.2394,81.6425,19.2529,0.075,0.1,-1.83,-0.0092,110,15,95,52,0.14,-0.915,0.2
"Allard, Kolby",663465,CU,Curveball,L,132,132,72.0598,1882.25,335.2273,-7.6145,-13.0964,5.8955,1.9098,5.5947,0.4167,0.053,0.1439,0.0985,0.5606,0.2761,0.2896,83.1227,3.4889,0.0985,0.0985,1.953,0.0148,55,7,48,32,0.197,1.4795,0.132
"Allard, Kolby",663465,FC,Cutter,L,193,193,84.8964,2038.9845,192.5233,-4.6831,6.6958,6.3228,2.0033,5.395,0.4767,0.0518,0.1865,0.0984,0.6632,0.3629,0.3299,82.1521,24.5479,0.1036,0.114,0.98,0.0051,92,10,82,34,0.2383,0.5078,0.193
"Allard, Kolby",663465,FF,4-Seam Fastball,L,389,389,90.0668,2029.3779,148.2545,6.1765,16.1898,6.3689,2.0485,5.3138,0.4936,0.1157,0.2314,0.1003,0.7249,0.259,0.3076,83.9511,32.1037,0.09,0.1105,-4.917,-0.0126,192,45,147,71,0.347,-1.264,0.389
"Allard, Kolby",663465,SI,Sinker,L,86,86,90.5907,2004.8837,144.1047,13.3423,12.6377,6.4326,2.0103,5.282,0.5233,0.0465,0.2326,0.1047,0.7558,0.3424,0.3028,76.7333,9.5833,0.0698,0.1047,-0.812,-0.0094,45,4,41,20,0.2791,-0.9442,0.086
"Allen, Logan",671106,CH,Changeup,L,497,497,82.427,959.4064,133.3219,9.8237,5.928,6.2903,2.3717,5.2718,0.5292,0.0845,0.0664,0.1871,0.5956,0.31,0.3142,82.0617,9.2039,0.1046,0.1368,5.763,0.0116,263,42,221,132,0.1509,1.1596,0.1835
"Allen, Logan",671106,FC,Cutter,L,306,306,85.6797,2265.9902,192.183,-4.2518,6.3824,6.3265,2.3823,5.2763,0.4248,0.085,0.1863,0.1078,0.6111,0.4291,0.3492,80.7989,18.2,0.0654,0.0882,0.048,0.0002,130,26,104,46,0.2712,0.0157,0.113
"Allen, Logan",671106,FF,4-Seam Fastball,L,900,900,91.2187,2232.5944,150.3456,6.2645,16.3816,6.3234,2.3038,5.3182,0.4456,0.0767,0.2022,0.0856,0.6478,0.345,0.3217,83.2682,27.8235,0.0744,0.1067,3.623,0.004,401,69,332,139,0.2789,0.4026,0.3322
"Allen, Logan",671106,SI,Sinker,L,366,366,88.988,1966.7432,138.2158,13.6378,9.2754,6.3902,2.4669,5.0452,0.4126,0.0383,0.2486,0.0929,0.6612,0.3351,0.2993,81.8406,8.3985,0.0874,0.082,-2.763,-0.0075,151,14,137,69,0.2869,-0.7549,0.1351
"Allen, Logan",671106,SL,Slider,L,4,4,83.375,2351.5,278.0,-2.82,9.21,6.3,2.1775,5.34,0.5,0.25,0.0,0.5,0.5,0.0,,77.4,-23.0,0.0,0.0,-0.044,-0.011,2,1,1,0,0.25,-1.1,0.0015
"Allen, Logan",671106,ST,Sweeper,L,636,636,78.0715,2299.3679,290.195,-14.2135,0.8064,6.2745,2.4324,5.1842,0.3962,0.1006,0.1667,0.1321,0.5629,0.276,0.2745,79.7511,17.118,0.0613,0.077,6.57,0.0103,252,64,188,100,0.2673,1.033,0.2348
"Altavilla, Dan",656186,CH,Changeup,R,107,107,91.7869,1779.3832,244.6916,-15.9398,1.1955,5.9056,-2.1905,5.1211,0.5888,0.1869,0.0374,0.2056,0.6262,0.2572,0.2862,80.7167,-2.3056,0.0841,0.0467,1.227,0.0115,63,20,43,21,0.2243,1.1467,0.2346
"Altavilla, Dan",656186,FF,4-Seam Fastball,R,121,121,96.0099,2333.843,224.405,-11.1392,13.9636,5.9628,-2.0546,5.2007,0.4132,0.0496,0.1405,0.0826,0.5537,0.3817,0.2247,78.2378,23.3243,0.0579,0.0909,1.485,0.0123,50,6,43,20,0.1901,1.2273,0.2654
"Altavilla, Dan",656186,SI,Sinker,R,114,114,96.5825,2289.5526,227.6579,-16.3347,8.6326,5.9509,-2.0871,5.1784,0.4298,0.114,0.1842,0.1228,0.614,0.2919,0.2968,83.9788,21.6364,0.0614,0.1228,0.189,0.0017,49,13,36,16,0.2982,0.1658,0.25
"Altavilla, Dan",656186,SL,Slider,R,114,114,90.6789,2530.0526,175.7807,2.7853,5.2147,5.8711,-2.1382,5.2067,0.4123,0.0439,0.2193,0.0789,0.6316,0.3982,0.3745,82.7026,13.1579,0.0702,0.1053,-0.153,-0.0013,47,5,42,23,0.2632,-0.1342,0.25
"Alvarado, Elvis",665660,CH,Changeup,R,31,31,89.4742,1916.6774,248.6129,-15.9252,4.6142,6.0677,-2.5994,5.3684,0.3871,0.0323,0.129,0.0323,0.5161,0.3222,0.255,77.3182,14.6364,0.0645,0.0323,1.065,0.0344,12,1,11,5,0.1613,3.4355,0.0405
"Alvarado, Elvis",665660,FF,4-Seam Fastball,R,372,372,98.686,2450.0215,232.9839,-14.1835,13.6203,5.8874,-2.3952,5.7133,0.4946,0.172,0.1344,0.1317,0.629,0.2988,0.3008,83.2557,32.6509,0.0511,0.0995,-1.732,-0.0047,184,64,120,42,0.3065,-0.4656,0.4863
"Alvarado, Elvis",665660,SI,Sinker,R,117,117,98.2556,2488.3761,232.1966,-16.7015,9.3969,5.9171,-2.4465,5.6662,0.5214,0.0427,0.188,0.1111,0.7094,0.4622,0.4227,91.0173,17.9808,0.2051,0.1538,-0.773,-0.0066,61,5,56,28,0.2308,-0.6607,0.1529
"Alvarado, Elvis",665660,SL,Slider,R,245,245,88.8976,2215.8286,245.6245,-0.8958,5.4632,5.9755,-2.4829,5.6187,0.4163,0.1714,0.1224,0.1959,0.5388,0.2211,0.2755,83.8764,7.4,0.0653,0.0367,2.045,0.0083,102,42,60,34,0.2939,0.8347,0.3203
"Alvarado, José",621237,CU,Curveball,L,22,22,84.8364,2439.0,334.3636,1.6418,-7.6855,6.7864,1.2914,6.5841,0.2727,0.1364,0.0,0.1364,0.2727,0.1415,0.314,63.8,0.3333,0.0,0.0455,0.777,0.0353,6,3,3,1,0.1364,3.5318,0.0481
"Alvarado, José",621237,FC,Cutter,L,139,139,93.1791,2132.259,159.1223,-0.9712,6.5232,6.818,1.2057,6.5689,0.5612,0.2446,0.0216,0.2806,0.5827,0.1703,0.2301,85.5794,8.0294,0.0576,0.0576,-3.955,-0.0285,78,34,44,17,0.2662,-2.8453,0.3042
"Alvarado, José",621237,FF,4-Seam Fastball,L,9,9,99.3667,2039.8889,140.5556,7.8,14.7467,6.8778,1.42,6.5722,0.4444,0.0,0.1111,0.3333,0.5556,0.005,0.005,79.55,43.5,0.0,0.2222,-0.222,-0.0247,4,0,4,1,0.1111,-2.4667,0.0197
"Alvarado, José",621237,SI,Sinker,L,287,287,99.0641,2083.1742,148.3868,14.982,12.9558,6.9387,1.3691,6.467,0.453,0.0418,0.2439,0.0627,0.6969,0.3859,0.3571,84.7773,21.1273,0.1045,0.1324,4.855,0.0169,130,12,118,55,0.2857,1.6916,0.628
"Alvarez, Andrew",674841,CH,Changeup,L,22,22,85.1864,1835.5909,140.3636,15.1745,4.5436,6.4273,1.6223,6.0132,0.3636,0.0909,0.1364,0.1364,0.5,0.2858,0.3094,84.45,28.1667,0.0909,0.0455,0.223,0.0101,8,2,6,5,0.2273,1.0136,0.0528
"Alvarez, Andrew",674841,CU,Curveball,L,113,113,82.4558,2688.6339,331.6696,-10.7713,-10.7363,6.3696,1.3704,6.3696,0.4779,0.0619,0.0885,0.115,0.5664,0.2259,0.2532,80.378,5.439,0.0796,0.0796,0.48,0.0042,54,7,47,23,0.1504,0.4248,0.271
"Alvarez, Andrew",674841,FF,4-Seam Fastball,L,142,142,91.2852,2331.6197,148.6831,3.4403,13.6023,6.5415,1.3325,6.3367,0.3028,0.0423,0.1901,0.0775,0.493,0.3447,0.3356,86.7031,19.6875,0.0704,0.0704,-0.503,-0.0035,43,6,37,18,0.2324,-0.3542,0.3405
"Alvarez, Andrew",674841,SI,Sinker,L,19,19,90.9263,2250.8421,139.6842,13.0674,5.5642,6.4158,1.4832,6.1679,0.2632,0.0,0.3158,0.0,0.5789,0.3409,0.3607,79.425,-1.5,0.0,0.0526,-0.363,-0.0191,5,0,5,3,0.3158,-1.9105,0.0456
"Alvarez, Andrew",674841,SL,Slider,L,121,121,82.381,2638.1513,323.1681,-2.5557,-3.2965,6.3967,1.3981,6.3179,0.4298,0.1322,0.2231,0.157,0.6529,0.1946,0.2058,84.9188,6.1875,0.0826,0.0744,-4.646,-0.0384,52,16,36,18,0.3554,-3.8397,0.2902
"Amaya, Jacob",676070,EP,Eephus,R,6,6,48.0833,1273.3333,214.5,-7.82,19.02,4.55,-1.8383,6.6517,0.8333,0.0,0.0,0.3333,0.8333,0.068,0.0695,79.1,35.4,0.1667,0.3333,-0.787,-0.1312,5,0,5,3,0.0,-13.1167,1.0
"Anderson, Grant",681982,CH,Changeup,R,49,49,86.851,1702.1224,262.551,-14.8237,-3.5486,6.6102,-2.4629,4.2694,0.5714,0.1224,0.0408,0.1633,0.6122,0.3844,0.3966,93.5762,2.7143,0.2245,0.102,1.712,0.0349,28,6,22,18,0.1633,3.4939,0.0412
"Anderson, Grant",681982,FF,4-Seam Fastball,R,392,392,93.4334,2448.1301,244.6607,-12.9306,12.225,6.5372,-2.4683,4.538,0.5281,0.1709,0.1097,0.148,0.6378,0.2177,0.2661,80.0973,37.0455,0.0357,0.0791,-5.078,-0.013,207,67,140,36,0.2806,-1.2954,0.3294
"Anderson, Grant",681982,SI,Sinker,R,298,298,93.1517,2278.7987,248.1342,-17.7576,0.4059,6.4826,-2.5552,4.4872,0.4161,0.0268,0.2718,0.0705,0.6879,0.4196,0.3985,86.5456,6.9143,0.1174,0.1309,3.782,0.0127,124,8,116,71,0.2987,1.2691,0.2504
"Anderson, Grant",681982,ST,Sweeper,R,451,451,80.204,2697.4789,80.5543,13.9969,2.4732,6.4217,-2.5782,4.0766,0.4656,0.1641,0.1419,0.1951,0.6075,0.2479,0.2921,79.8736,11.7934,0.0532,0.0621,-3.504,-0.0078,210,74,136,74,0.306,-0.7769,0.379
"Anderson, Ian",666120,CH,Changeup,R,71,71,88.1775,1501.0704,218.7183,-10.5769,9.7149,6.9394,-1.8144,6.1269,0.5634,0.2254,0.0282,0.2676,0.5915,0.2986,0.3369,78.2545,12.9091,0.0986,0.1268,1.027,0.0145,40,16,23,17,0.2535,1.4465,0.3498
"Anderson, Ian",666120,CU,Curveball,R,28,28,80.9429,2296.5357,37.2857,2.1557,-5.3657,6.9,-1.8518,6.1132,0.3214,0.0357,0.1786,0.0714,0.5,0.5002,0.3322,91.2875,16.0,0.1429,0.0357,2.263,0.0808,9,1,8,4,0.2143,8.0821,0.1379
"Anderson, Ian",666120,FF,4-Seam Fastball,R,104,104,93.7481,1950.4712,201.9038,-7.8808,15.0392,6.95,-1.6489,6.1437,0.4231,0.0288,0.1923,0.0962,0.6154,0.3947,0.3738,81.95,19.6579,0.0673,0.125,1.785,0.0172,44,3,41,15,0.2212,1.7163,0.5123
"Anderson, Nick",623433,CH,Changeup,R,51,51,88.4569,1672.0392,241.549,-12.5294,5.4494,6.2098,-1.0331,6.3433,0.5882,0.1765,0.0,0.1765,0.5882,0.285,0.3545,78.2765,8.1765,0.0588,0.098,0.367,0.0072,30,9,21,10,0.1765,0.7196,0.2116
"Anderson, Nick",623433,CU,Curveball,R,71,71,83.4634,1980.0986,116.5915,1.8203,-0.071,6.262,-0.7759,6.4111,0.4085,0.0845,0.2254,0.0423,0.6338,0.2957,0.3118,84.8478,12.0435,0.0845,0.0845,0.623,0.0088,29,6,23,17,0.3099,0.8775,0.2946
"Anderson, Nick",623433,FF,4-Seam Fastball,R,116,116,95.2276,2297.931,208.5776,-6.1872,15.2959,6.1819,-0.8329,6.4428,0.5776,0.0603,0.1724,0.1207,0.75,0.3549,0.335,81.2389,35.3519,0.069,0.1466,0.112,0.001,67,7,60,22,0.2328,0.0966,0.4813
"Anderson, Nick",623433,SI,Sinker,R,3,3,95.1667,2320.0,215.0,-11.28,15.52,6.0333,-0.95,6.4533,0.0,0.0,0.0,0.0,0.0,0.6915,,,,0.0,0.0,0.244,0.0813,0,0,0,0,0.0,8.1333,0.0124
"Anderson, Shaun",641312,CH,Changeup,R,48,48,85.7479,1415.9167,227.3333,-14.2825,5.295,6.6583,-1.8298,6.0742,0.4583,0.1875,0.1042,0.1458,0.5625,0.1947,0.1985,86.3833,14.9167,0.0625,0.0625,-1.277,-0.0266,22,9,13,6,0.2917,-2.6604,0.2222
"Anderson, Shaun",641312,FF,4-Seam Fastball,R,60,60,92.2767,2498.8333,192.55,-2.26,15.208,6.8383,-1.5595,6.0553,0.5167,0.0833,0.1667,0.1167,0.6833,0.4583,0.3426,78.284,31.84,0.0667,0.1333,2.191,0.0365,31,5,26,10,0.25,3.6517,0.2778
"Anderson, Shaun",641312,SI,Sinker,R,7,7,93.0571,2424.8571,194.4286,-11.8286,13.3029,6.8286,-1.4614,6.2143,0.4286,0.0,0.4286,0.0,0.8571,0.52,0.521,87.9667,0.3333,0.1429,0.1429,1.361,0.1944,3,0,3,2,0.4286,19.4429,0.0324
"Anderson, Shaun",641312,SL,Slider,R,67,67,88.3015,2613.9403,144.4925,5.8245,4.3666,6.7224,-1.8179,6.0324,0.4776,0.0896,0.2388,0.0597,0.7164,0.5469,0.4536,87.372,36.52,0.1045,0.1045,2.625,0.0392,32,6,26,16,0.3284,3.9179,0.3102
"Anderson, Shaun",641312,ST,Sweeper,R,34,34,82.2765,2756.7647,54.8824,16.5882,0.6529,6.6088,-1.7379,6.1303,0.5,0.1176,0.0588,0.2059,0.5588,0.2121,0.2641,78.2923,16.5385,0.0588,0.0882,2.536,0.0746,17,4,13,8,0.1765,7.4588,0.1574
"Anderson, Tyler",542881,CH,Changeup,L,795,795,78.6756,1916.3811,136.5182,13.1503,12.2223,5.9428,1.295,6.4603,0.5233,0.195,0.1396,0.2264,0.6629,0.3006,0.3147,78.5922,16.4467,0.0579,0.0981,0.267,0.0003,416,155,261,137,0.3346,0.0336,0.3399
"Anderson, Tyler",542881,CU,Curveball,L,6,6,69.1833,2034.0,328.8333,-2.98,-9.48,5.8667,1.2167,6.5617,0.0,0.0,0.1667,0.0,0.1667,,,,,0.0,0.0,0.156,0.026,0,0,0,0,0.1667,2.6,0.0026
"Anderson, Tyler",542881,FC,Cutter,L,480,480,84.3527,2294.3354,161.2979,-1.701,13.3592,6.0558,1.5697,6.2092,0.4562,0.0771,0.1083,0.1417,0.5646,0.3281,0.3154,82.4127,17.052,0.1062,0.1229,7.949,0.0166,219,37,182,92,0.1854,1.656,0.2052
"Anderson, Tyler",542881,FF,4-Seam Fastball,L,892,892,89.2878,2184.796,155.5572,6.8596,19.4817,6.0474,1.3214,6.2967,0.491,0.0617,0.1805,0.0998,0.6715,0.3824,0.31,84.3009,33.0456,0.1065,0.1401,5.548,0.0062,438,55,383,183,0.2422,0.622,0.3814
"Anderson, Tyler",542881,SI,Sinker,L,85,85,88.4612,2141.3059,132.9294,16.3341,10.4259,6.0082,2.2464,5.6751,0.4706,0.0706,0.1529,0.1412,0.6235,0.4895,0.3717,86.5118,16.5882,0.2,0.0941,5.669,0.0667,40,6,34,18,0.2235,6.6694,0.0363
"Anderson, Tyler",542881,SL,Slider,L,81,81,80.6951,2331.9012,184.2222,-3.0178,5.9333,6.1099,2.1477,5.6919,0.3951,0.1235,0.1481,0.1358,0.5432,0.2616,0.2796,71.6286,7.0,0.0123,0.0864,0.904,0.0112,32,10,22,5,0.2716,1.116,0.0346
"Arias, Luarbert",678215,FF,4-Seam Fastball,R,59,59,93.9525,2344.8983,214.0508,-9.4495,16.9383,6.039,-1.0569,6.0859,0.3559,0.0508,0.1356,0.0,0.4915,0.5518,0.4854,85.5375,29.8125,0.0847,0.1186,2.055,0.0348,21,3,18,5,0.1864,3.4831,0.285
"Arias, Luarbert",678215,FS,Split-Finger,R,33,33,83.0545,1334.5455,216.5455,-8.8473,5.6255,6.2939,-0.8755,6.1112,0.6061,0.0606,0.0909,0.1515,0.697,0.3984,0.5198,87.2647,11.9412,0.1818,0.1818,1.622,0.0492,20,2,18,8,0.1515,4.9152,0.1594
"Arias, Luarbert",678215,SI,Sinker,R,19,19,93.3579,2275.9474,217.1053,-15.9726,13.9895,5.9789,-0.7537,6.1179,0.5263,0.1053,0.1053,0.1053,0.6316,0.384,0.3992,80.5,23.625,0.0,0.2105,0.217,0.0114,10,2,8,5,0.2105,1.1421,0.0918
"Arias, Luarbert",678215,SL,Slider,R,96,96,82.4521,2216.6146,124.375,4.5838,3.97,6.1094,-0.9035,6.0522,0.4583,0.0833,0.2083,0.0521,0.6667,0.3653,0.3505,86.5588,15.8235,0.1146,0.1562,1.511,0.0157,44,8,36,20,0.2917,1.574,0.4638
"Armstrong, Shawn",542888,FC,Cutter,R,269,269,90.8353,2467.718,177.9887,4.2625,9.5808,6.6848,-1.5745,5.8386,0.5167,0.0892,0.1747,0.119,0.6914,0.3243,0.2952,82.449,30.7885,0.0818,0.1078,-6.311,-0.0235,139,24,115,55,0.2639,-2.3461,0.2406
"Armstrong, Shawn",542888,FF,4-Seam Fastball,R,323,323,93.5232,2344.2212,211.1277,-5.4353,15.7215,6.7074,-1.6182,5.7461,0.4954,0.1486,0.1672,0.0898,0.6625,0.2708,0.3474,82.0691,29.9787,0.0495,0.1176,-0.55,-0.0017,160,48,112,34,0.3158,-0.1703,0.2889
"Armstrong, Shawn",542888,SI,Sinker,R,264,264,94.108,2135.6743,216.0805,-15.4409,10.8727,6.7818,-1.6523,5.6614,0.4659,0.0379,0.2424,0.072,0.7083,0.2952,0.3164,83.1059,16.9608,0.0833,0.1174,-6.922,-0.0262,123,10,113,58,0.2803,-2.622,0.2361
"Armstrong, Shawn",542888,ST,Sweeper,R,261,261,85.0828,2615.0902,100.9843,12.4,9.9076,6.6751,-1.4646,5.8805,0.4215,0.1303,0.1686,0.1686,0.59,0.1702,0.1651,79.1182,29.5,0.0268,0.0651,-6.033,-0.0231,110,34,76,37,0.2989,-2.3115,0.2335
"Armstrong, Shawn",542888,SV,Slurve,R,1,1,84.6,2683.0,80.0,11.4,-3.36,6.8,-1.33,6.05,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.043,0.043,0,0,0,0,0.0,4.3,0.0009
