player_name,pitch_type,HB,IVB,usage,velo,pitches
"Murdock, Noah",SI,-12.7781,2.1616,0.5689,94.5641,223
"Murdock, Noah",ST,14.227,2.3486,0.1964,82.2403,77
"Murfee, Penn",FF,-2.8171,6.0205,0.3534,88.1256,82
"Murfee, Penn",ST,18.1916,1.3137,0.4914,78.514,114
"Murphy, Chris",CU,-14.1749,-12.9159,0.3111,76.7972,177
"Murphy, Chris",FF,5.5743,17.0125,0.3146,94.3162,179
"Murphy, Chris",SL,-3.8389,4.5032,0.2004,87.5912,114
"Murray, Jayden",FF,-10.7667,13.9749,0.4716,96.1723,83
"Muñoz, Andrés",FF,-11.2321,13.3523,0.3357,98.3454,383
"Muñoz, Andrés",SI,-17.019,6.2943,0.1201,97.7204,137
"Muñoz, Andrés",SL,6.1014,-1.4442,0.525,85.7933,599
"Muñoz, Roddery",FC,-0.1988,7.14,0.2795,91.7906,64
"Muñoz, Roddery",SI,-15.8328,6.3816,0.2183,95.49,50
"Muñoz, Roddery",SL,2.7069,-4.4726,0.3057,88.0871,70
"Myers, Tobias",FC,4.261,11.7447,0.2028,87.7249,173
"Myers, Tobias",FF,-5.5093,19.484,0.4478,93.4961,382
"Myers, Tobias",FS,-9.6009,10.5645,0.1559,83.0647,133
"Myers, Tobias",SL,4.1413,2.6153,0.1653,84.4809,141
"Márquez, Germán",FF,-10.2223,14.1475,0.3535,94.8172,737
"Márquez, Germán",KC,1.6438,-0.7769,0.3194,85.4943,666
"Márquez, Germán",SI,-14.3468,10.1195,0.1981,94.216,413
"Márquez, Germán",SL,-0.5962,6.018,0.1055,88.8155,220
"Nance, Tommy",CU,11.843,-14.8389,0.3016,85.0148,149
"Nance, Tommy",SI,-15.9087,8.513,0.2794,94.5449,138
"Nance, Tommy",SL,0.8383,-0.2232,0.419,88.6821,207
"Nelson, Ryne",CU,7.7483,-8.3576,0.1091,80.0279,269
"Nelson, Ryne",FC,2.2573,7.2769,0.1006,90.9681,248
"Nelson, Ryne",FF,-3.2329,19.1847,0.6188,95.6755,1526
"Nelson, Ryne",SL,4.8942,1.2751,0.1431,86.6314,353
"Neris, Héctor",FF,-8.3082,17.7529,0.4033,92.3652,221
"Neris, Héctor",FS,-10.1832,-1.0642,0.4307,83.0479,236
"Newcomb, Sean",CH,12.4721,4.0127,0.0692,85.3103,107
"Newcomb, Sean",CU,-12.4713,-14.6111,0.0537,79.0578,83
"Newcomb, Sean",FC,-0.146,9.8242,0.1371,89.4075,212
"Newcomb, Sean",FF,10.451,15.8275,0.2969,93.3009,459
"Newcomb, Sean",SI,17.1412,5.3589,0.2193,92.4935,339
"Newcomb, Sean",SV,-16.5905,-5.7805,0.2238,81.9633,346
"Nicolas, Kyle",CU,8.0276,-12.2359,0.2224,83.7924,145
"Nicolas, Kyle",FF,-6.9018,17.232,0.5061,97.61,330
"Nicolas, Kyle",SL,4.48,0.8062,0.2669,90.4023,174
"Nikhazy, Doug",FF,8.1096,16.8264,0.463,90.216,50
"Nola, Aaron",CH,-15.181,3.0843,0.1513,84.8831,242
"Nola, Aaron",FC,-0.7128,8.5407,0.0725,86.2328,116
"Nola, Aaron",FF,-12.8417,14.7919,0.3039,91.9064,486
"Nola, Aaron",KC,14.7643,-10.3452,0.2946,78.2686,471
"Nola, Aaron",SI,-17.6299,9.0254,0.1776,90.7782,284
"Núñez, Dedniel",FF,-5.6375,15.6062,0.5246,96.2146,96
"Núñez, Dedniel",SL,0.2259,1.6998,0.4645,88.7624,85
"Núñez, Eduarniel",FF,-5.4194,14.9481,0.6225,98.0761,155
"Núñez, Eduarniel",SL,7.6923,-1.0609,0.3534,88.1648,88
"O'Brien, Riley",SI,-15.8679,6.1193,0.4828,98.0238,366
"O'Brien, Riley",SL,3.697,3.2489,0.3034,90.0743,230
"O'Brien, Riley",ST,16.7419,-2.3009,0.2124,83.3677,161
"Ober, Bailey",CH,-17.9431,5.8328,0.289,83.2922,681
"Ober, Bailey",FF,-8.1847,16.8382,0.3591,90.2514,846
"Ober, Bailey",SL,4.0157,6.2888,0.1774,83.6792,418
"Ober, Bailey",ST,11.2136,0.8433,0.1074,78.4158,253
"Ogasawara, Shinnosuke",CH,14.7576,7.9496,0.2226,80.6533,150
"Ogasawara, Shinnosuke",FF,6.9945,16.3269,0.3872,91.0893,261
"Ogasawara, Shinnosuke",KC,-7.1293,-19.8595,0.1914,72.3341,129
"Ogasawara, Shinnosuke",SL,-2.52,3.0749,0.1855,81.6248,125
"Ohl, Pierson",CH,-13.2989,4.9949,0.3768,81.0795,205
"Ohl, Pierson",FC,1.4888,8.3362,0.1176,85.2875,64
"Ohl, Pierson",FF,-9.3514,18.362,0.4375,91.8832,238
"Ohtani, Shohei",CU,11.2844,-13.9556,0.1043,78.3694,108
"Ohtani, Shohei",FC,2.2122,7.6452,0.0667,93.758,69
"Ohtani, Shohei",FF,-5.3148,14.6748,0.3932,98.3418,407
"Ohtani, Shohei",FS,-13.3736,2.5843,0.0541,89.6679,56
"Ohtani, Shohei",SI,-14.2942,6.6875,0.057,96.2492,59
"Ohtani, Shohei",SL,3.36,-0.4556,0.1092,88.2204,113
"Ohtani, Shohei",ST,13.1543,3.7006,0.2155,85.148,223
"Okert, Steven",FF,8.0985,16.416,0.4135,91.9892,435
"Okert, Steven",SL,-8.1859,7.1732,0.5779,80.8635,608
"Olson, Reese",CH,-14.824,0.3156,0.2588,87.7457,300
"Olson, Reese",CU,7.89,-12.6975,0.0552,79.6797,64
"Olson, Reese",FF,-9.8261,15.2091,0.1941,94.2587,225
"Olson, Reese",SI,-15.6686,10.5638,0.2718,94.4171,315
"Olson, Reese",SL,5.0184,-3.612,0.2157,84.3336,250
"Ort, Kaleb",CH,-15.0369,7.4714,0.0825,89.5831,65
"Ort, Kaleb",FC,2.1632,10.3521,0.1421,90.5741,112
"Ort, Kaleb",FF,-7.424,18.3701,0.5431,96.4049,428
"Ort, Kaleb",ST,11.2302,-2.3043,0.2322,83.912,183
"Ortiz, Luis",CH,-14.614,2.6437,0.1292,89.3861,194
"Ortiz, Luis",FC,0.4011,9.152,0.1226,91.1484,184
"Ortiz, Luis",FF,-12.5061,11.9235,0.2938,96.4086,441
"Ortiz, Luis",SI,-16.5629,3.0463,0.1952,95.5123,293
"Ortiz, Luis",SL,6.3467,0.8872,0.2592,85.4763,389
"Orze, Eric",FF,-10.2379,16.8414,0.2555,93.9207,174
"Orze, Eric",FS,-14.0924,-0.1018,0.4846,84.1148,330
"Orze, Eric",SL,4.0739,6.3756,0.2599,88.9169,177
"Otañez, Michel",FF,-12.2118,15.6353,0.4215,97.3882,51
"Oviedo, Johan",CU,8.8891,-2.3223,0.1579,77.74,105
"Oviedo, Johan",FF,-5.9317,15.2859,0.3699,95.4919,246
"Oviedo, Johan",SI,-14.6852,8.0007,0.0917,95.1033,61
"Oviedo, Johan",SL,6.4632,1.7613,0.3218,86.715,214
"Paddack, Chris",CH,-14.94,4.6015,0.2355,84.4922,604
"Paddack, Chris",CU,5.5346,-13.0046,0.1185,78.1622,304
"Paddack, Chris",FC,1.5886,8.322,0.1392,87.3078,357
"Paddack, Chris",FF,-8.8619,18.1315,0.4324,93.6719,1109
"Paddack, Chris",SI,-13.1405,14.2033,0.0519,93.4158,133
"Pagán, Emilio",FC,4.9851,4.6818,0.1863,86.9156,199
"Pagán, Emilio",FF,-6.84,18.4969,0.6124,95.7633,654
"Pagán, Emilio",FS,-7.3998,2.578,0.2013,83.9335,215
"Palencia, Daniel",FF,-11.8269,15.3789,0.7075,99.5908,653
"Palencia, Daniel",SL,2.3643,1.1557,0.2405,88.5225,222
"Pallante, Andre",FF,-0.3362,9.9423,0.4408,94.4668,1199
"Pallante, Andre",KC,3.7496,-16.1058,0.1401,78.1937,381
"Pallante, Andre",SI,-10.0298,14.274,0.1335,94.9722,363
"Pallante, Andre",SL,4.7184,-0.8219,0.2846,87.3961,774
"Palmquist, Carson",FC,-2.0836,5.8895,0.1248,81.9284,88
"Palmquist, Carson",FF,10.8726,12.8702,0.5248,90.3668,370
"Palmquist, Carson",ST,-8.8292,1.3795,0.3149,73.8477,222
"Parker, Mitchell",CU,-0.7028,-6.9812,0.2196,81.1382,594
"Parker, Mitchell",FF,5.8001,17.9812,0.5549,92.9502,1501
"Parker, Mitchell",FS,6.8573,9.0414,0.105,85.4201,284
"Parker, Mitchell",SL,-4.6097,2.587,0.1205,84.9929,326
"Patrick, Chad",CH,-12.4531,3.8839,0.0627,88.6985,134
"Patrick, Chad",FC,3.7826,12.238,0.4163,88.0324,890
"Patrick, Chad",FF,-7.1732,16.5342,0.2175,94.2847,465
"Patrick, Chad",SI,-15.4179,10.9671,0.2278,94.199,487
"Patrick, Chad",SL,8.4224,5.6647,0.05,84.2075,107
"Payamps, Joel",FF,-6.7044,15.6207,0.3608,94.6988,162
"Payamps, Joel",SI,-14.8166,8.8046,0.1559,94.86,70
"Payamps, Joel",ST,14.5638,-1.6305,0.4699,83.5867,211
"Pearson, Nate",FF,-7.094,16.2701,0.5209,97.4759,137
"Pearson, Nate",SL,5.88,2.8912,0.4068,89.4178,107
"Peguero, Elvis",SI,-16.3902,3.3574,0.5027,95.1787,94
"Peguero, Elvis",SL,3.8697,-2.8065,0.4973,88.1043,93
"Peguero, Joel",FF,-8.8264,12.84,0.327,99.9369,103
"Peguero, Joel",SI,-14.6833,8.79,0.3429,99.7519,108
"Peguero, Joel",SL,6.9035,0.6738,0.3302,91.6327,104
"Pepiot, Ryan",CH,-14.384,2.1469,0.2505,86.7695,676
"Pepiot, Ryan",FC,2.4625,13.9284,0.0634,91.5608,171
"Pepiot, Ryan",FF,-7.8497,19.0968,0.4494,95.185,1213
"Pepiot, Ryan",SL,6.7726,8.7688,0.1775,89.0478,479
"Peralta, Freddy",CH,-16.7701,3.6576,0.2124,88.8525,714
"Peralta, Freddy",CU,4.8165,-5.5265,0.1258,79.4355,423
"Peralta, Freddy",FF,-4.6033,16.7491,0.5265,94.7593,1770
"Peralta, Freddy",SL,4.9558,5.014,0.1017,83.7105,342
"Peralta, Luis",CU,-10.3993,-1.9861,0.2706,81.5831,118
"Peralta, Luis",FF,12.2287,13.3247,0.7064,94.5873,308
"Peralta, Sammy",SL,-5.1454,4.4676,0.4837,80.8635,74
"Peralta, Wandy",CH,16.0857,5.049,0.3449,88.9146,398
"Peralta, Wandy",SI,15.7357,9.2925,0.4558,95.3658,526
"Peralta, Wandy",SL,-1.455,5.2081,0.1664,87.949,192
"Pereda, Jhonny",FA,-5.52,13.5911,0.7714,67.7204,54
"Perkins, Jack",CH,-13.5036,0.1164,0.1036,89.3121,66
"Perkins, Jack",FC,-1.0853,8.3053,0.1413,93.3744,90
"Perkins, Jack",FF,-11.547,14.1744,0.4192,95.9745,267
"Perkins, Jack",ST,12.3583,2.7962,0.3281,86.2842,209
"Petersen, Michael",FF,-7.7115,18.4256,0.5596,97.5055,183
"Petersen, Michael",SL,3.1271,3.4916,0.4128,89.217,135
"Peterson, David",CH,14.5838,4.5553,0.1526,84.5551,412
"Peterson, David",CU,-6.4664,-8.1422,0.1371,78.6884,370
"Peterson, David",FF,4.6263,13.5409,0.2234,92.2579,603
"Peterson, David",SI,14.5895,7.8272,0.2957,91.2501,798
"Peterson, David",SL,-2.5474,-0.0365,0.1912,84.6188,516
"Petty, Chase",SL,-2.8422,1.7244,0.3195,91.3111,54
"Pfaadt, Brandon",CH,-16.0784,4.1924,0.1565,87.3057,457
"Pfaadt, Brandon",CU,10.6084,-8.3023,0.0976,82.0368,285
"Pfaadt, Brandon",FC,2.2562,6.733,0.0914,89.7596,267
"Pfaadt, Brandon",FF,-6.0172,15.528,0.2336,93.6136,682
"Pfaadt, Brandon",SI,-15.1839,6.8948,0.2346,93.1359,685
"Pfaadt, Brandon",ST,10.4635,5.1852,0.1856,84.7478,542
"Phillips, Connor",FF,-8.9547,16.5543,0.4987,98.184,188
"Phillips, Connor",ST,15.1553,-0.2972,0.4509,85.8412,170
"Phillips, Tyler",CU,3.6981,-10.1916,0.2307,84.0619,257
"Phillips, Tyler",FF,-6.1673,9.897,0.0889,94.7293,99
"Phillips, Tyler",FS,-11.67,2.4529,0.1364,86.9079,152
"Phillips, Tyler",SI,-16.9656,5.6342,0.3142,95.4497,350
"Phillips, Tyler",ST,10.1531,0.5866,0.2253,84.4072,251
"Pilkington, Konnor",CH,16.31,0.6889,0.216,85.5806,108
"Pilkington, Konnor",FF,12.0769,14.6453,0.59,94.4803,295
"Pilkington, Konnor",SL,-0.7311,0.9538,0.194,85.2887,97
"Pivetta, Nick",CU,7.0497,-16.7221,0.2238,78.9776,638
"Pivetta, Nick",FC,4.2926,11.1586,0.0877,90.3396,250
"Pivetta, Nick",FF,-2.7574,19.7934,0.4735,93.7964,1350
"Pivetta, Nick",ST,13.1716,3.1495,0.1855,81.9127,529
"Poche, Colin",FF,2.0359,19.6519,0.7172,92.1629,175
"Poche, Colin",SL,-6.0191,2.7061,0.2828,82.6043,69
"Pomeranz, Drew",FF,1.2679,17.2142,0.7691,92.7981,673
"Pomeranz, Drew",KC,-4.0515,-10.9057,0.2309,83.8668,202
"Pop, Zach",SI,-16.9989,6.2846,0.5512,96.3829,70
"Poulin, PJ",CH,13.4004,-1.9736,0.2243,80.3287,94
"Poulin, PJ",FF,14.9355,9.1187,0.4439,90.8457,186
"Poulin, PJ",ST,-9.4432,5.5889,0.2411,78.6465,101
"Povich, Cade",CH,10.9159,3.7253,0.1502,83.6331,296
"Povich, Cade",CU,-9.7842,-14.4698,0.2182,78.87,430
"Povich, Cade",FF,10.4863,17.3645,0.3719,92.2276,733
"Povich, Cade",SI,15.7403,12.184,0.1228,91.888,242
"Povich, Cade",ST,-10.3525,-0.2914,0.103,82.6867,203
"Pressly, Ryan",CU,16.3208,-11.963,0.2465,81.3252,159
"Pressly, Ryan",FF,0.1833,15.9565,0.3705,93.3686,239
"Pressly, Ryan",SI,-13.2514,9.1122,0.1194,93.3636,77
"Pressly, Ryan",SL,4.7534,2.6275,0.2078,88.7754,134
"Priester, Quinn",CU,4.5856,-8.6626,0.0912,80.9893,234
"Priester, Quinn",FC,0.6101,11.1576,0.2125,92.2976,545
"Priester, Quinn",SI,-14.6844,7.1354,0.414,93.8993,1062
"Priester, Quinn",SL,4.0997,-0.4936,0.2678,86.0999,687
"Puk, A.J.",FF,11.2503,14.8689,0.6218,96.4495,97
"Puk, A.J.",SL,-4.4989,-1.7284,0.3654,85.4421,57
"Pérez, Cionel",SI,14.6768,7.5465,0.4256,95.6097,186
"Pérez, Cionel",SL,-5.6364,2.898,0.2288,88.212,100
"Pérez, Cionel",SV,-11.0703,-5.6387,0.2174,83.0505,95
"Pérez, Eury",CH,-15.011,8.2873,0.0783,89.6809,131
"Pérez, Eury",CU,10.5156,-7.4158,0.0921,79.8701,154
"Pérez, Eury",FF,-10.2464,17.6691,0.5134,97.8935,859
"Pérez, Eury",SL,1.5207,3.8092,0.2188,86.0844,366
"Pérez, Eury",ST,9.7569,8.7554,0.0777,82.7754,130
"Pérez, Martín",CH,14.4955,9.2751,0.2882,82.2715,260
"Pérez, Martín",CU,-5.6592,-3.272,0.0831,76.3627,75
"Pérez, Martín",FC,-0.5671,11.0734,0.2827,85.9925,255
"Pérez, Martín",SI,15.8391,9.5824,0.3104,89.5593,280
"Quantrill, Cal",CU,4.012,-6.8786,0.1163,80.0335,233
"Quantrill, Cal",FC,2.1914,8.4947,0.2156,88.9132,432
"Quantrill, Cal",FF,-9.3843,16.8861,0.1502,93.6555,301
"Quantrill, Cal",FS,-11.6764,5.9943,0.2091,86.3418,419
"Quantrill, Cal",SI,-14.7005,13.1587,0.2206,93.6507,442
"Quantrill, Cal",SL,3.4314,-0.4043,0.0838,85.0065,168
"Quintana, Jose",CH,14.6906,3.7793,0.2192,85.6396,498
"Quintana, Jose",CU,-5.9199,-6.2775,0.1364,78.2274,310
"Quintana, Jose",FF,4.5479,16.0701,0.118,90.4884,268
"Quintana, Jose",SI,13.7975,12.0924,0.4375,90.5624,994
"Quintana, Jose",SV,-9.9707,-0.7978,0.0889,78.652,202
"Ragans, Cole",CH,16.2122,11.4643,0.1918,84.3995,207
"Ragans, Cole",FF,13.7843,16.9715,0.4949,95.2618,534
"Ragans, Cole",KC,-11.527,-13.0583,0.1279,80.0877,138
"Ragans, Cole",SL,-1.8306,-2.4668,0.1381,84.7154,149
"Rainey, Tanner",FF,-8.3842,18.4902,0.5274,95.284,106
"Rainey, Tanner",SL,3.2451,0.8375,0.4726,86.3126,95
"Raley, Brooks",CH,17.7079,-0.4823,0.1366,84.0321,53
"Raley, Brooks",FC,-2.9554,6.8354,0.201,87.1244,78
"Raley, Brooks",SI,17.8034,3.9549,0.2423,90.6532,94
"Raley, Brooks",ST,-15.9607,5.0223,0.4201,81.316,163
"Ramírez, Erasmo",FC,0.5846,11.7634,0.443,88.8571,70
"Ramírez, Erasmo",SI,-14.3647,6.3906,0.3228,90.6667,51
"Ramírez, Yohan",CU,12.8793,-7.7297,0.1921,83.8483,116
"Ramírez, Yohan",FF,-10.5071,13.5253,0.447,96.4081,270
"Ramírez, Yohan",ST,17.2792,0.4637,0.2434,83.2374,147
"Rangel, Alan",CH,-11.0289,12.5356,0.3103,82.1574,54
"Rangel, Alan",FF,-4.3958,19.3879,0.4368,92.7763,76
"Rashi, Taylor",FF,2.3885,16.8418,0.558,90.0022,178
"Rashi, Taylor",FS,-11.0615,6.3462,0.2445,84.7333,78
"Rasmussen, Drew",FC,4.5312,3.8578,0.3143,90.2922,728
"Rasmussen, Drew",FF,-4.1007,17.3449,0.3523,95.8058,816
"Rasmussen, Drew",SI,-14.3779,13.125,0.2293,95.4002,531
"Ray, Robbie",CH,11.4472,11.7221,0.13,84.8479,399
"Ray, Robbie",FF,8.2496,18.164,0.5191,93.5814,1593
"Ray, Robbie",KC,-1.584,-5.3796,0.1206,81.1981,370
"Ray, Robbie",SL,0.4868,9.1794,0.2258,87.9094,693
"Rea, Colin",CH,-13.2991,-0.2218,0.119,87.3943,316
"Rea, Colin",CU,10.123,-7.4491,0.0945,80.4239,251
"Rea, Colin",FC,1.8178,7.7964,0.0761,88.2376,202
"Rea, Colin",FF,-8.5035,14.0446,0.4105,93.9058,1090
"Rea, Colin",SI,-14.5762,8.4231,0.1077,93.0213,286
"Rea, Colin",SL,3.9464,-1.6668,0.0994,85.2795,264
"Rea, Colin",ST,13.7554,2.0532,0.0923,82.8351,245
"Reynolds, Sean",FF,-10.1395,16.8689,0.5182,95.9531,256
"Reynolds, Sean",SL,5.7486,0.0023,0.3198,87.1386,158
"Reynolds, Sean",ST,17.0377,1.2346,0.1053,82.7865,52
"Ribalta, Orlando",CH,-8.0263,13.2297,0.2096,85.4514,105
"Ribalta, Orlando",FF,-7.5209,18.2589,0.3673,96.4266,184
"Ribalta, Orlando",SI,-15.0758,11.5478,0.1896,95.6389,95
"Ribalta, Orlando",SL,3.2472,3.2523,0.2335,87.3521,117
"Richards, Trevor",FF,-5.4529,19.5776,0.5862,91.3882,68
"Richardson, Lyon",CH,-15.6778,2.3222,0.405,86.5667,273
"Richardson, Lyon",CU,7.896,-8.1895,0.0964,79.2062,65
"Richardson, Lyon",FF,-9.9078,14.6461,0.2047,95.6659,138
"Richardson, Lyon",SI,-16.7982,8.0137,0.2908,95.0536,196
"Robert, Daniel",FC,2.6909,7.2909,0.2588,90.953,66
"Robert, Daniel",FF,-7.988,15.372,0.2353,96.18,60
"Robert, Daniel",ST,12.6215,2.117,0.4157,84.1019,106
"Roberts, Ethan",FC,2.3515,9.6438,0.3611,91.3731,52
"Roberts, Ethan",ST,21.4467,-0.6665,0.5764,82.1614,83
"Robertson, David",FC,3.8978,14.0852,0.5078,91.7556,162
"Robertson, David",KC,7.4078,-11.3611,0.3386,84.5231,108
"Rock, Joe",SI,18.1088,6.675,0.4414,93.5281,64
"Rocker, Kumar",CH,-15.7287,5.7478,0.0612,89.4536,69
"Rocker, Kumar",CU,8.302,-11.4913,0.063,77.5169,71
"Rocker, Kumar",FC,1.3003,5.285,0.2538,90.05,286
"Rocker, Kumar",FF,-11.11,11.6037,0.2023,95.8211,228
"Rocker, Kumar",SI,-16.7119,6.1917,0.26,95.5775,293
"Rocker, Kumar",SL,1.7607,-1.8993,0.1597,84.2089,180
"Rodriguez, Bradgley",FF,-8.7346,16.4538,0.4094,98.3192,52
"Rodriguez, Carlos",FF,-5.1089,16.2556,0.2596,93.8519,54
"Rodriguez, Eduardo",CH,15.9304,6.0911,0.2051,85.9358,531
"Rodriguez, Eduardo",FC,-1.0425,9.4434,0.1557,89.2352,403
"Rodriguez, Eduardo",FF,5.5557,14.9197,0.4662,92.0264,1207
"Rodriguez, Eduardo",SI,12.073,12.2775,0.0877,91.4626,227
"Rodríguez, Elvin",CU,8.2286,-14.7086,0.209,78.6843,70
"Rodríguez, Elvin",FC,2.3537,6.8274,0.1701,87.6982,57
"Rodríguez, Elvin",FF,-6.2151,19.341,0.4597,94.3961,154
"Rodríguez, Manuel",FF,-3.636,15.9754,0.1624,96.88,70
"Rodríguez, Manuel",SI,-14.2033,9.5861,0.3411,97.2293,147
"Rodríguez, Manuel",SL,3.7581,0.0039,0.4965,89.4164,214
"Rodríguez, Randy",FF,-5.4359,18.2392,0.5545,97.3766,448
"Rodríguez, Randy",SL,10.8177,2.3163,0.4455,86.2783,360
"Rodríguez, Yariel",FF,-4.0397,13.4136,0.4035,95.6876,491
"Rodríguez, Yariel",FS,-15.4003,4.925,0.1175,89.3559,143
"Rodríguez, Yariel",SI,-16.2667,10.6267,0.0592,95.5097,72
"Rodríguez, Yariel",SL,6.8626,0.5,0.4191,85.6971,510
"Rodón, Carlos",CH,12.5832,3.7189,0.1629,85.0248,549
"Rodón, Carlos",FF,10.742,17.5825,0.4208,94.1126,1418
"Rodón, Carlos",SI,14.5471,6.2931,0.0958,91.9746,323
"Rodón, Carlos",SL,-5.4788,-0.7792,0.2825,85.9048,952
"Rogers, Taylor",SI,17.0597,8.0602,0.4906,92.7178,445
"Rogers, Taylor",ST,-16.2831,0.4413,0.5094,78.1823,462
"Rogers, Trevor",CH,13.8224,0.6519,0.2502,86.2484,407
"Rogers, Trevor",FC,-5.0205,3.3368,0.1174,81.2304,191
"Rogers, Trevor",FF,11.4581,14.6618,0.4087,93.046,665
"Rogers, Trevor",SI,17.8383,8.0167,0.1487,92.8298,242
"Rogers, Trevor",ST,-7.4213,7.9702,0.075,78.3033,122
"Rogers, Tyler",SI,-1.483,-13.0122,0.7454,83.4871,729
"Rogers, Tyler",SL,10.9161,13.8472,0.2546,74.0566,249
"Rojas, Miguel",EP,-1.6956,17.1,0.7826,44.3759,54
"Rolison, Ryan",CU,-7.9625,-11.3947,0.3343,79.5053,226
"Rolison, Ryan",FF,0.8945,11.9592,0.466,92.8571,315
"Rolison, Ryan",SL,-3.9761,-2.1289,0.1657,85.4616,112
"Romano, Jordan",FF,-7.2949,17.9065,0.368,95.4795,258
"Romano, Jordan",SL,2.274,-0.314,0.632,85.8289,443
"Romero, JoJo",CH,14.1299,0.3821,0.2253,87.2614,223
"Romero, JoJo",FF,10.5966,12.8522,0.0596,94.2475,59
"Romero, JoJo",SI,17.4846,2.6998,0.3222,93.6834,319
"Romero, JoJo",ST,-13.1046,-0.8464,0.3788,82.9925,375
"Ross, Joe",CH,-16.8817,5.5633,0.0835,90.0278,72
"Ross, Joe",FF,-2.8823,11.2233,0.3561,94.245,307
"Ross, Joe",SI,-12.998,9.6146,0.2854,94.615,246
"Ross, Joe",SL,2.8775,3.024,0.2204,87.2221,190
"Roupp, Landen",CH,-15.9741,-2.3398,0.1702,86.6305,315
"Roupp, Landen",CU,18.592,-6.5758,0.3566,76.7185,660
"Roupp, Landen",FC,-2.6855,8.2355,0.067,90.325,124
"Roupp, Landen",SI,-17.9437,3.0477,0.3992,92.756,739
"Roycroft, Chris",FC,4.7517,0.5896,0.2335,88.362,92
"Roycroft, Chris",FF,-7.0971,9.0118,0.2843,95.6518,112
"Roycroft, Chris",SI,-16.6573,3.6884,0.4822,95.3568,190
"Ruiz, José",CU,2.7613,-3.1552,0.3046,85.4815,92
"Ruiz, José",FF,-6.0877,17.4282,0.3808,95.6678,115
"Rutledge, Jackson",FC,1.7472,6.6411,0.1307,88.9617,175
"Rutledge, Jackson",FF,-10.511,15.3739,0.1867,95.6128,250
"Rutledge, Jackson",FS,-13.6343,2.019,0.0941,85.2381,126
"Rutledge, Jackson",SI,-16.9862,9.2675,0.3264,95.2403,437
"Rutledge, Jackson",SL,1.5388,0.0889,0.2621,85.2704,351
"Ryan, Joe",FF,-12.6089,13.6957,0.5023,93.6594,1404
"Ryan, Joe",FS,-15.2566,1.1346,0.1109,87.6103,310
"Ryan, Joe",SI,-16.4126,8.5079,0.1238,93.2032,346
"Ryan, Joe",SL,0.0581,6.6977,0.0923,87.9132,258
"Ryan, Joe",ST,15.7442,0.1661,0.1313,80.6474,367
"Saalfrank, Andrew",CU,-8.1317,-9.3449,0.4473,79.6565,191
"Saalfrank, Andrew",SI,7.8702,4.9778,0.4567,89.3015,195
"Sabrowski, Erik",CU,-6.7815,-13.9275,0.1512,80.33,80
"Sabrowski, Erik",FF,9.7012,19.7911,0.6862,93.9397,363
"Sabrowski, Erik",SL,-0.5051,5.9372,0.1626,87.0605,86
"Salazar, Eduardo",FF,-10.7193,13.2847,0.2183,95.2748,119
"Salazar, Eduardo",SI,-15.8787,5.6836,0.4495,94.349,245
"Salazar, Eduardo",SL,5.1808,-0.326,0.3174,87.5069,173
"Sale, Chris",CH,16.514,-0.3616,0.0758,86.8364,154
"Sale, Chris",FF,14.9609,9.3009,0.4165,94.8346,846
"Sale, Chris",SL,-10.5492,-2.9089,0.4727,79.0738,960
"Sanders, Cam",FF,-5.6649,16.2608,0.5238,95.7312,77
"Sandlin, Nick",FF,-13.416,13.062,0.2069,91.4017,60
"Sandlin, Nick",FS,-12.3663,-1.6547,0.1966,84.3246,57
"Sandlin, Nick",SL,14.6928,7.6349,0.4862,78.3922,141
"Sands, Cole",CU,16.7803,-5.658,0.1864,81.6817,213
"Sands, Cole",FC,2.0281,7.9619,0.238,89.4761,272
"Sands, Cole",FF,-11.278,13.6358,0.266,95.0227,304
"Sands, Cole",FS,-14.347,0.5232,0.2161,88.2081,247
"Sands, Cole",SI,-16.4039,6.8983,0.0901,93.9893,103
"Sanoja, Javier",FA,-10.4786,11.4221,0.9882,62.572,168
"Santana, Dennis",CH,-16.08,6.8695,0.0609,88.4689,61
"Santana, Dennis",FC,0.9309,10.327,0.1028,90.6485,103
"Santana, Dennis",FF,-10.902,14.4385,0.2864,94.6819,287
"Santana, Dennis",SI,-16.5572,8.2122,0.0848,94.5588,85
"Santana, Dennis",SL,2.8828,2.8416,0.4651,86.9592,466
"Santillan, Tony",FF,-11.6517,13.3329,0.6455,96.2567,812
"Santillan, Tony",SL,6.9265,2.2327,0.1312,86.5376,165
"Santillan, Tony",SV,10.6393,-5.7459,0.2226,86.1046,280
"Santos, Gregory",SI,-8.8541,8.9294,0.3864,97.2431,51
"Santos, Gregory",SL,6.603,1.8622,0.6136,88.4827,81
"Sasaki, Roki",FF,-10.2995,14.4766,0.4884,96.5846,357
"Sasaki, Roki",FO,-1.92,-3.9751,0.3707,85.3336,271
"Sasaki, Roki",ST,11.692,-2.3381,0.1327,81.9278,97
"Saucedo, Tayler",SI,17.0515,3.9339,0.4957,90.8974,115
"Sauer, Matt",FC,4.638,7.6115,0.3184,89.9509,163
"Sauer, Matt",FF,-5.2639,16.3671,0.2188,94.15,112
"Sauer, Matt",SI,-14.288,12.8813,0.1758,94.3133,90
"Sauer, Matt",SL,5.9212,-5.0788,0.1875,83.7667,96
"Scherzer, Max",CH,-14.333,4.7699,0.1382,84.9847,215
