player_name,boundary_type,vertex_order,HB,IVB
"Rolison, Ryan",hull,2,-3.9761,-2.1289
"Romano, Jordan",bbox,0,-7.2949,-0.314
"Romano, Jordan",bbox,1,2.274,-0.314
"Romano, Jordan",bbox,2,2.274,17.9065
"Romano, Jordan",bbox,3,-7.2949,17.9065
"Romero, JoJo",hull,0,10.5966,12.8522
"Romero, JoJo",hull,1,-13.1046,-0.8464
"Romero, JoJo",hull,2,14.1299,0.3821
"Romero, JoJo",hull,3,17.4846,2.6998
"Ross, Joe",hull,0,-16.8817,5.5633
"Ross, Joe",hull,1,2.8775,3.024
"Ross, Joe",hull,2,-2.8823,11.2233
"Ross, Joe",hull,3,-12.998,9.6146
"Roupp, Landen",hull,0,-2.6855,8.2355
"Roupp, Landen",hull,1,-17.9437,3.0477
"Roupp, Landen",hull,2,-15.9741,-2.3398
"Roupp, Landen",hull,3,18.592,-6.5758
"Roycroft, Chris",hull,0,-16.6573,3.6884
"Roycroft, Chris",hull,1,4.7517,0.5896
"Roycroft, Chris",hull,2,-7.0971,9.0118
"Ruiz, José",bbox,0,-6.0877,-3.1552
"Ruiz, José",bbox,1,2.7613,-3.1552
"Ruiz, José",bbox,2,2.7613,17.4282
"Ruiz, José",bbox,3,-6.0877,17.4282
"Rutledge, Jackson",hull,0,-10.511,15.3739
"Rutledge, Jackson",hull,1,-16.9862,9.2675
"Rutledge, Jackson",hull,2,-13.6343,2.019
"Rutledge, Jackson",hull,3,1.5388,0.0889
"Rutledge, Jackson",hull,4,1.7472,6.6411
"Ryan, Joe",hull,0,-12.6089,13.6957
"Ryan, Joe",hull,1,-16.4126,8.5079
"Ryan, Joe",hull,2,-15.2566,1.1346
"Ryan, Joe",hull,3,15.7442,0.1661
"Saalfrank, Andrew",bbox,0,-8.1317,-9.3449
"Saalfrank, Andrew",bbox,1,7.8702,-9.3449
"Saalfrank, Andrew",bbox,2,7.8702,4.9778
"Saalfrank, Andrew",bbox,3,-8.1317,4.9778
"Sabrowski, Erik",hull,0,-6.7815,-13.9275
"Sabrowski, Erik",hull,1,9.7012,19.7911
"Sabrowski, Erik",hull,2,-0.5051,5.9372
"Salazar, Eduardo",hull,0,-15.8787,5.6836
"Salazar, Eduardo",hull,1,5.1808,-0.326
"Salazar, Eduardo",hull,2,-10.7193,13.2847
"Sale, Chris",hull,0,-10.5492,-2.9089
"Sale, Chris",hull,1,16.514,-0.3616
"Sale, Chris",hull,2,14.9609,9.3009
"Sanders, Cam",bbox,0,-5.6649,16.2608
"Sanders, Cam",bbox,1,-5.6649,16.2608
"Sanders, Cam",bbox,2,-5.6649,16.2608
"Sanders, Cam",bbox,3,-5.6649,16.2608
"Sandlin, Nick",hull,0,14.6928,7.6349
"Sandlin, Nick",hull,1,-13.416,13.062
"Sandlin, Nick",hull,2,-12.3663,-1.6547
"Sands, Cole",hull,0,-11.278,13.6358
"Sands, Cole",hull,1,-16.4039,6.8983
"Sands, Cole",hull,2,-14.347,0.5232
"Sands, Cole",hull,3,16.7803,-5.658
"Sands, Cole",hull,4,2.0281,7.9619
"Sanoja, Javier",bbox,0,-10.4786,11.4221
"Sanoja, Javier",bbox,1,-10.4786,11.4221
"Sanoja, Javier",bbox,2,-10.4786,11.4221
"Sanoja, Javier",bbox,3,-10.4786,11.4221
"Santana, Dennis",hull,0,-10.902,14.4385
"Santana, Dennis",hull,1,-16.5572,8.2122
"Santana, Dennis",hull,2,-16.08,6.8695
"Santana, Dennis",hull,3,2.8828,2.8416
"Santana, Dennis",hull,4,0.9309,10.327
"Santillan, Tony",hull,0,-11.6517,13.3329
"Santillan, Tony",hull,1,10.6393,-5.7459
"Santillan, Tony",hull,2,6.9265,2.2327
"Santos, Gregory",bbox,0,-8.8541,1.8622
"Santos, Gregory",bbox,1,6.603,1.8622
"Santos, Gregory",bbox,2,6.603,8.9294
"Santos, Gregory",bbox,3,-8.8541,8.9294
"Sasaki, Roki",hull,0,11.692,-2.3381
"Sasaki, Roki",hull,1,-10.2995,14.4766
"Sasaki, Roki",hull,2,-1.92,-3.9751
"Saucedo, Tayler",bbox,0,17.0515,3.9339
"Saucedo, Tayler",bbox,1,17.0515,3.9339
"Saucedo, Tayler",bbox,2,17.0515,3.9339
"Saucedo, Tayler",bbox,3,17.0515,3.9339
"Sauer, Matt",hull,0,-14.288,12.8813
"Sauer, Matt",hull,1,5.9212,-5.0788
"Sauer, Matt",hull,2,4.638,7.6115
"Sauer, Matt",hull,3,-5.2639,16.3671
"Scherzer, Max",hull,0,-14.333,4.7699
"Scherzer, Max",hull,1,11.7029,-6.5313
"Scherzer, Max",hull,2,3.7131,3.84
"Scherzer, Max",hull,3,-8.7473,16.1979
"Schlittler, Cam",hull,0,-13.0098,11.9898
"Schlittler, Cam",hull,1,6.8469,-12.5221
"Schlittler, Cam",hull,2,7.0706,5.5073
"Schlittler, Cam",hull,3,-5.9827,16.3599
"Schmidt, Clarke",hull,0,-12.12,4.1553
"Schmidt, Clarke",hull,1,9.3299,-13.7532
"Schmidt, Clarke",hull,2,16.7815,-1.32
"Schmidt, Clarke",hull,3,-5.2039,15.7587
"Scholtens, Jesse",bbox,0,-5.9614,3.8965
"Scholtens, Jesse",bbox,1,4.8541,3.8965
"Scholtens, Jesse",bbox,2,4.8541,16.0902
"Scholtens, Jesse",bbox,3,-5.9614,16.0902
"Schreiber, John",hull,0,-16.9389,-0.642
"Schreiber, John",hull,1,15.2295,0.6977
"Schreiber, John",hull,2,-10.8417,10.6912
"Schultz, Paxton",hull,0,-7.6439,16.9345
"Schultz, Paxton",hull,1,-4.7545,3.731
"Schultz, Paxton",hull,2,5.5364,4.4655
"Schultz, Paxton",hull,3,2.1693,11.0279
"Schwellenbach, Spencer",hull,0,-5.4406,14.8272
"Schwellenbach, Spencer",hull,1,-15.1876,7.421
"Schwellenbach, Spencer",hull,2,-9.4343,0.2053
"Schwellenbach, Spencer",hull,3,8.1253,-7.212
"Schwellenbach, Spencer",hull,4,0.562,10.9892
"Scott, Tanner",bbox,0,-5.652,0.9552
"Scott, Tanner",bbox,1,6.1928,0.9552
"Scott, Tanner",bbox,2,6.1928,16.7025
"Scott, Tanner",bbox,3,-5.652,16.7025
"Scott, Tayler",hull,0,12.3792,-1.1328
"Scott, Tayler",hull,1,-14.5031,10.3439
"Scott, Tayler",hull,2,-8.5711,-4.4253
"Seabold, Connor",bbox,0,-12.9804,14.2264
"Seabold, Connor",bbox,1,-12.9804,14.2264
"Seabold, Connor",bbox,2,-12.9804,14.2264
"Seabold, Connor",bbox,3,-12.9804,14.2264
"Sears, JP",hull,0,-12.4881,6.5102
"Sears, JP",hull,1,16.4536,3.6125
"Sears, JP",hull,2,15.7628,7.5982
"Sears, JP",hull,3,11.8671,14.0714
"Sears, JP",hull,4,-3.6634,9.5821
"Selby, Colin",bbox,0,-14.6507,-14.3636
"Selby, Colin",bbox,1,10.7593,-14.3636
"Selby, Colin",bbox,2,10.7593,10.6293
"Selby, Colin",bbox,3,-14.6507,10.6293
"Senga, Kodai",hull,0,-7.6308,16.4649
"Senga, Kodai",hull,1,-15.7958,6.6505
"Senga, Kodai",hull,2,-9.9432,0.6733
"Senga, Kodai",hull,3,8.2776,-2.2824
"Senga, Kodai",hull,4,-0.9495,8.6378
"Senzatela, Antonio",hull,0,-9.5473,6.8067
"Senzatela, Antonio",hull,1,5.5678,-5.4906
"Senzatela, Antonio",hull,2,4.7056,3.2811
"Senzatela, Antonio",hull,3,-4.9616,11.7714
"Severino, Luis",hull,0,-7.1514,16.3162
"Severino, Luis",hull,1,-14.0659,12.1389
"Severino, Luis",hull,2,-13.7078,7.3624
"Severino, Luis",hull,3,15.74,2.3956
"Sewald, Paul",bbox,0,-12.1948,7.2513
"Sewald, Paul",bbox,1,10.08,7.2513
"Sewald, Paul",bbox,2,10.08,13.049
"Sewald, Paul",bbox,3,-12.1948,13.049
"Seymour, Carson",hull,0,-15.1602,6.0484
"Seymour, Carson",hull,1,1.0168,-5.7481
"Seymour, Carson",hull,2,-0.7587,7.2213
"Seymour, Carson",hull,3,-8.0576,14.4609
"Seymour, Ian",hull,0,-11.4156,-3.4644
"Seymour, Ian",hull,1,15.0459,8.8857
"Seymour, Ian",hull,2,13.2467,11.74
"Seymour, Ian",hull,3,6.19,17.3266
"Seymour, Ian",hull,4,-0.4267,9.849
"Sheehan, Emmet",hull,0,-12.9489,0.7387
"Sheehan, Emmet",hull,1,11.3408,-13.8912
"Sheehan, Emmet",hull,2,3.4751,4.0049
"Sheehan, Emmet",hull,3,-9.3323,17.9436
"Shugart, Chase",hull,0,-13.9114,8.6109
"Shugart, Chase",hull,1,17.1419,0.0109
"Shugart, Chase",hull,2,-6.8175,14.9766
"Shuster, Jared",hull,0,-1.4886,5.3773
"Shuster, Jared",hull,1,12.6706,0.2318
"Shuster, Jared",hull,2,11.4541,13.2633
"Silseth, Chase",bbox,0,-7.7504,0.3878
"Silseth, Chase",bbox,1,9.9165,0.3878
"Silseth, Chase",bbox,2,9.9165,15.9456
"Silseth, Chase",bbox,3,-7.7504,15.9456
"Simpson, Josh",hull,0,-13.4719,1.0041
"Simpson, Josh",hull,1,-10.8662,-10.1297
"Simpson, Josh",hull,2,12.7021,-0.8937
"Simpson, Josh",hull,3,15.1244,5.4935
"Simpson, Josh",hull,4,8.8083,13.5583
"Sims, Lucas",bbox,0,-6.1699,3.9863
"Sims, Lucas",bbox,1,15.5473,3.9863
"Sims, Lucas",bbox,2,15.5473,18.121
"Sims, Lucas",bbox,3,-6.1699,18.121
"Singer, Brady",hull,0,-6.2668,14.445
"Singer, Brady",hull,1,-15.9246,10.1518
"Singer, Brady",hull,2,4.8755,-1.1346
"Singer, Brady",hull,3,8.9613,1.8205
"Sisk, Evan",hull,0,-11.8923,7.4591
"Sisk, Evan",hull,1,14.9243,4.581
"Sisk, Evan",hull,2,6.24,12.8545
"Skenes, Paul",hull,0,-17.5112,6.4285
"Skenes, Paul",hull,1,-13.4101,-0.0234
"Skenes, Paul",hull,2,11.4328,5.7267
"Skenes, Paul",hull,3,-13.9975,11.5986
"Skubal, Tarik",hull,0,-3.2308,4.7668
"Skubal, Tarik",hull,1,14.9265,6.4365
"Skubal, Tarik",hull,2,13.1095,13.5717
"Skubal, Tarik",hull,3,3.4152,17.0513
"Slaten, Justin",hull,0,14.6667,-0.2438
"Slaten, Justin",hull,1,-1.9348,18.2895
"Slaten, Justin",hull,2,5.1875,-15.8312
"Smith, Cade",hull,0,12.5451,4.1051
"Smith, Cade",hull,1,-8.6582,16.4825
"Smith, Cade",hull,2,-8.026,-2.2037
"Smith, Dylan",bbox,0,-2.9473,5.4407
"Smith, Dylan",bbox,1,10.2021,5.4407
"Smith, Dylan",bbox,2,10.2021,16.7122
"Smith, Dylan",bbox,3,-2.9473,16.7122
"Smith, Shane",hull,0,-7.2649,14.2604
"Smith, Shane",hull,1,-15.2988,9.5604
"Smith, Shane",hull,2,-14.6169,1.3906
"Smith, Shane",hull,3,5.8644,-11.5628
"Smith, Shane",hull,4,2.4766,3.6882
"Smith-Shawver, AJ",hull,0,-10.192,7.3275
"Smith-Shawver, AJ",hull,1,8.7533,-11.0089
"Smith-Shawver, AJ",hull,2,-9.2335,16.0905
"Snell, Blake",hull,0,-12.3688,-6.5992
"Snell, Blake",hull,1,13.5152,9.8735
"Snell, Blake",hull,2,4.383,17.9657
"Snell, Blake",hull,3,-2.4749,8.6071
"Snider, Collin",hull,0,9.5671,-2.9976
"Snider, Collin",hull,1,14.0231,1.8886
"Snider, Collin",hull,2,-0.8858,8.1041
"Snider, Collin",hull,3,-6.0978,8.1956
"Snider, Collin",hull,4,5.5863,-0.4389
"Soriano, George",hull,0,-8.5385,13.7668
"Soriano, George",hull,1,-16.3415,5.5039
"Soriano, George",hull,2,-11.587,-0.7527
"Soriano, George",hull,3,9.0032,-0.5989
"Soriano, José",hull,0,-8.4934,13.309
"Soriano, José",hull,1,-13.2526,3.1032
"Soriano, José",hull,2,-10.3312,-0.4617
"Soriano, José",hull,3,12.5113,-9.8936
"Soroka, Michael",hull,0,-17.3564,8.3564
"Soroka, Michael",hull,1,11.9109,-8.3402
"Soroka, Michael",hull,2,-9.3549,15.3199
"Soto, Gregory",hull,0,10.9583,13.3567
"Soto, Gregory",hull,1,-12.1015,1.7462
"Soto, Gregory",hull,2,-2.6708,3.8859
"Soto, Gregory",hull,3,17.652,8.7359
"Sousa, Bennett",bbox,0,-3.6643,-0.1685
"Sousa, Bennett",bbox,1,3.5654,-0.1685
"Sousa, Bennett",bbox,2,3.5654,16.9769
"Sousa, Bennett",bbox,3,-3.6643,16.9769
"Speier, Gabe",hull,0,-4.5164,-1.7945
"Speier, Gabe",hull,1,17.5192,7.4042
"Speier, Gabe",hull,2,9.9681,15.0804
"Spence, Mitch",hull,0,-7.4086,4.7124
"Spence, Mitch",hull,1,10.3104,-10.2701
"Spence, Mitch",hull,2,13.6962,2.2561
"Spence, Mitch",hull,3,3.9061,4.3501
"Spiers, Carson",hull,0,14.1279,3.2507
"Spiers, Carson",hull,1,-16.5147,8.2325
"Spiers, Carson",hull,2,-16.4444,3.9753
"Springs, Jeffrey",hull,0,11.3586,15.9995
"Springs, Jeffrey",hull,1,-14.9255,-0.2945
"Springs, Jeffrey",hull,2,-4.0115,2.487
"Springs, Jeffrey",hull,3,12.5408,6.7592
"Sproat, Brandon",bbox,0,-16.7299,4.6582
"Sproat, Brandon",bbox,1,13.7673,4.6582
"Sproat, Brandon",bbox,2,13.7673,6.941
"Sproat, Brandon",bbox,3,-16.7299,6.941
"Stanek, Ryne",hull,0,-8.6434,18.3351
"Stanek, Ryne",hull,1,-10.697,5.468
"Stanek, Ryne",hull,2,3.054,0.3086
"Stanek, Ryne",hull,3,10.2502,0.8069
"Steele, Justin",bbox,0,-13.7713,-0.4119
"Steele, Justin",bbox,1,0.8929,-0.4119
"Steele, Justin",bbox,2,0.8929,15.0571
"Steele, Justin",bbox,3,-13.7713,15.0571
"Stephenson, Robert",bbox,0,0.8906,2.4804
"Stephenson, Robert",bbox,1,0.8906,2.4804
"Stephenson, Robert",bbox,2,0.8906,2.4804
"Stephenson, Robert",bbox,3,0.8906,2.4804
"Sterner, Justin",hull,0,15.6211,2.8154
"Sterner, Justin",hull,1,-9.7701,17.2387
"Sterner, Justin",hull,2,4.9761,4.7255
"Stewart, Brock",hull,0,-14.2982,2.1164
"Stewart, Brock",hull,1,15.7076,2.6814
"Stewart, Brock",hull,2,-5.588,14.2547
"Stewart, Brock",hull,3,-14.194,4.9469
"Strahm, Matt",hull,0,-6.3105,4.3687
"Strahm, Matt",hull,1,16.9657,11.6578
"Strahm, Matt",hull,2,13.5222,16.7712
"Strahm, Matt",hull,3,2.6227,10.214
"Stratton, Chris",hull,0,-15.48,3.9616
"Stratton, Chris",hull,1,13.1986,-7.7721
"Stratton, Chris",hull,2,-5.2793,16.0164
"Stratton, Hunter",hull,0,-4.1625,14.9745
"Stratton, Hunter",hull,1,9.4242,0.5552
"Stratton, Hunter",hull,2,3.0888,10.2888
"Strickland, Hunter",bbox,0,-6.9421,0.8333
"Strickland, Hunter",bbox,1,5.4678,0.8333
"Strickland, Hunter",bbox,2,5.4678,15.0505
"Strickland, Hunter",bbox,3,-6.9421,15.0505
"Strider, Spencer",hull,0,-8.862,16.4164
"Strider, Spencer",hull,1,10.0309,-6.7289
"Strider, Spencer",hull,2,5.0992,2.5703
"Stroman, Marcus",hull,0,-14.5216,3.4832
"Stroman, Marcus",hull,1,16.5548,-1.3019
"Stroman, Marcus",hull,2,1.0292,7.6373
"Strowd, Kade",hull,0,-13.5755,11.3284
"Strowd, Kade",hull,1,13.8888,-13.4016
"Strowd, Kade",hull,2,16.5532,-2.3977
"Strowd, Kade",hull,3,-1.1643,16.633
"Suarez, José",hull,0,-6.6503,0.0445
"Suarez, José",hull,1,15.1943,3.1929
"Suarez, José",hull,2,8.3512,17.8468
"Suarez, Ranger",hull,0,-11.3911,-8.6762
"Suarez, Ranger",hull,1,15.6397,4.9096
"Suarez, Ranger",hull,2,6.1177,11.5051
"Suarez, Ranger",hull,3,-2.6433,6.1461
"Suarez, Robert",hull,0,-17.0672,7.7478
"Suarez, Robert",hull,1,-6.8169,17.9943
"Suarez, Robert",hull,2,-12.9709,15.7804
"Suero, Wander",bbox,0,-3.2089,17.6356
"Suero, Wander",bbox,1,-3.2089,17.6356
"Suero, Wander",bbox,2,-3.2089,17.6356
"Suero, Wander",bbox,3,-3.2089,17.6356
"Sugano, Tomoyuki",hull,0,9.1022,-12.1398
"Sugano, Tomoyuki",hull,1,11.2451,2.4811
"Sugano, Tomoyuki",hull,2,-5.7602,16.8059
"Sugano, Tomoyuki",hull,3,-14.1055,12.0012
"Sugano, Tomoyuki",hull,4,-11.8298,5.5736
"Sulser, Cole",hull,0,-14.04,2.7211
"Sulser, Cole",hull,1,4.0563,8.0681
"Sulser, Cole",hull,2,-9.9263,17.9184
"Suter, Brent",hull,0,-2.732,14.1083
"Suter, Brent",hull,1,-6.2435,-3.7915
"Suter, Brent",hull,2,10.9109,11.3785
"Suter, Brent",hull,3,11.5102,12.6256
"Suárez, Albert",bbox,0,-4.5872,16.936
"Suárez, Albert",bbox,1,-4.5872,16.936
"Suárez, Albert",bbox,2,-4.5872,16.936
"Suárez, Albert",bbox,3,-4.5872,16.936
"Svanson, Matt",hull,0,-15.3773,9.6709
"Svanson, Matt",hull,1,10.0025,2.7829
"Svanson, Matt",hull,2,1.7909,6.5248
"Swanson, Erik",bbox,0,-10.065,2.7386
"Swanson, Erik",bbox,1,-7.7227,2.7386
"Swanson, Erik",bbox,2,-7.7227,18.0976
"Swanson, Erik",bbox,3,-10.065,18.0976
"Sánchez, Cristopher",hull,0,18.3061,4.4229
"Sánchez, Cristopher",hull,1,-1.5764,-0.6076
"Sánchez, Cristopher",hull,2,16.9096,-1.1485
"Taillon, Jameson",hull,0,-15.4891,7.7042
"Taillon, Jameson",hull,1,9.2862,-9.4765
"Taillon, Jameson",hull,2,15.7873,-0.872
"Taillon, Jameson",hull,3,6.4336,8.0231
"Taillon, Jameson",hull,4,-7.3747,18.2201
"Taillon, Jameson",hull,5,-12.8858,14.2658
"Tate, Dillon",bbox,0,9.0,4.784
"Tate, Dillon",bbox,1,9.0,4.784
"Tate, Dillon",bbox,2,9.0,4.784
"Tate, Dillon",bbox,3,9.0,4.784
"Taylor, Grant",hull,0,3.0541,6.3953
"Taylor, Grant",hull,1,-0.5563,16.8376
"Taylor, Grant",hull,2,2.9727,-13.9045
"Taylor, Troy",bbox,0,-13.9725,-5.1576
"Taylor, Troy",bbox,1,14.6024,-5.1576
"Taylor, Troy",bbox,2,14.6024,14.3194
"Taylor, Troy",bbox,3,-13.9725,14.3194
"Teng, Kai-Wei",hull,0,-15.9742,2.5688
"Teng, Kai-Wei",hull,1,15.3949,-8.0142
"Teng, Kai-Wei",hull,2,13.8885,1.282
"Teng, Kai-Wei",hull,3,-8.6803,12.9659
"Thielbar, Caleb",hull,0,3.5546,19.1025
"Thielbar, Caleb",hull,1,-13.9951,-0.3472
"Thielbar, Caleb",hull,2,-7.0854,-14.9736
"Thompson, Mason",bbox,0,-15.895,-1.863
"Thompson, Mason",bbox,1,4.4985,-1.863
"Thompson, Mason",bbox,2,4.4985,11.72
"Thompson, Mason",bbox,3,-15.895,11.72
"Thompson, Ryan",hull,0,-12.8511,-7.1026
"Thompson, Ryan",hull,1,13.9005,8.8732
"Thompson, Ryan",hull,2,-9.3624,6.9936
"Thornton, Trent",hull,0,16.3289,0.1721
"Thornton, Trent",hull,1,-3.6265,15.8699
"Thornton, Trent",hull,2,9.2213,-13.4449
"Tidwell, Blade",hull,0,-5.926,17.528
"Tidwell, Blade",hull,1,-15.3766,12.7324
"Tidwell, Blade",hull,2,3.9691,1.8045
"Tidwell, Blade",hull,3,12.7039,5.8227
"Tinoco, Jesus",bbox,0,-18.8957,2.3354
"Tinoco, Jesus",bbox,1,7.572,2.3354
"Tinoco, Jesus",bbox,2,7.572,4.5551
"Tinoco, Jesus",bbox,3,-18.8957,4.5551
"Tolle, Payton",bbox,0,6.6636,16.7418
"Tolle, Payton",bbox,1,6.6636,16.7418
"Tolle, Payton",bbox,2,6.6636,16.7418
"Tolle, Payton",bbox,3,6.6636,16.7418
"Tong, Jonah",bbox,0,-13.5988,8.9118
"Tong, Jonah",bbox,1,-3.2327,8.9118
"Tong, Jonah",bbox,2,-3.2327,19.76
"Tong, Jonah",bbox,3,-13.5988,19.76
"Tonkin, Michael",bbox,0,-13.2488,0.1118
"Tonkin, Michael",bbox,1,0.685,0.1118
"Tonkin, Michael",bbox,2,0.685,11.2158
"Tonkin, Michael",bbox,3,-13.2488,11.2158
"Topa, Justin",hull,0,-17.717,0.2362
"Topa, Justin",hull,1,-13.089,-5.3967
"Topa, Justin",hull,2,13.524,3.8847
"Topa, Justin",hull,3,-1.6102,6.36
"Treinen, Blake",hull,0,-17.3102,5.411
"Treinen, Blake",hull,1,14.3212,-1.076
"Treinen, Blake",hull,2,1.4052,8.5084
"Treinen, Blake",hull,3,-9.6094,13.9481
"Trivino III, Lou",hull,0,-8.43,14.3327
"Trivino III, Lou",hull,1,-15.9626,9.5497
"Trivino III, Lou",hull,2,-15.5529,3.1046
"Trivino III, Lou",hull,3,17.1833,-0.5435
"Trivino III, Lou",hull,4,1.6611,9.7697
"Uceta, Edwin",hull,0,-15.5886,-0.3005
"Uceta, Edwin",hull,1,0.6765,9.199
"Uceta, Edwin",hull,2,-12.1156,12.9571
"Ureña, José",hull,0,-13.8881,11.9706
"Ureña, José",hull,1,-16.0623,9.8096
"Ureña, José",hull,2,-15.7967,8.5753
"Ureña, José",hull,3,-0.6427,7.8899
"Uribe, Abner",bbox,0,-13.8004,3.7673
"Uribe, Abner",bbox,1,10.7204,3.7673
"Uribe, Abner",bbox,2,10.7204,6.2753
"Uribe, Abner",bbox,3,-13.8004,6.2753
"Valdez, Framber",hull,0,15.6678,5.9817
"Valdez, Framber",hull,1,-13.1592,-14.7628
"Valdez, Framber",hull,2,14.6709,0.8166
"Van Belle, Brian",bbox,0,-14.0164,-1.4186
"Van Belle, Brian",bbox,1,-14.0164,-1.4186
"Van Belle, Brian",bbox,2,-14.0164,-1.4186
"Van Belle, Brian",bbox,3,-14.0164,-1.4186
"VanWey, Logan",bbox,0,-12.0812,13.41
"VanWey, Logan",bbox,1,-12.0812,13.41
"VanWey, Logan",bbox,2,-12.0812,13.41
"VanWey, Logan",bbox,3,-12.0812,13.41
"Vargas, Carlos",hull,0,-15.604,5.055
"Vargas, Carlos",hull,1,3.485,2.3696
"Vargas, Carlos",hull,2,-0.2766,8.8146
"Varland, Louis",hull,0,3.4733,-6.1942
"Varland, Louis",hull,1,3.6253,5.7453
"Varland, Louis",hull,2,-7.5615,15.7869
"Varland, Louis",hull,3,-14.8655,12.3655
"Varland, Louis",hull,4,-14.1341,3.51
"Vasil, Mike",hull,0,10.1267,-13.9253
"Vasil, Mike",hull,1,16.5179,-3.4687
"Vasil, Mike",hull,2,-6.3413,12.8686
"Vasil, Mike",hull,3,-14.5563,4.5689
"Vasil, Mike",hull,4,-12.5238,0.4434
"Veneziano, Anthony",hull,0,8.3885,14.5997
"Veneziano, Anthony",hull,1,-11.1618,0.4846
"Veneziano, Anthony",hull,2,-2.3875,2.9019
"Veneziano, Anthony",hull,3,16.7143,9.9257
"Verlander, Justin",hull,0,-12.96,9.3692
"Verlander, Justin",hull,1,7.542,-12.3291
"Verlander, Justin",hull,2,11.5817,-1.5198
"Verlander, Justin",hull,3,-8.8734,18.6344
"Vesia, Alex",hull,0,-6.4775,4.2347
"Vesia, Alex",hull,1,11.8979,10.7713
"Vesia, Alex",hull,2,5.5816,20.8155
"Vest, Will",hull,0,-15.5366,4.9321
"Vest, Will",hull,1,5.0582,-0.4581
"Vest, Will",hull,2,-5.7604,16.6864
"Vest, Will",hull,3,-14.0512,11.2504
"Vodnik, Victor",hull,0,-14.3025,1.6455
"Vodnik, Victor",hull,1,3.6458,-2.9024
"Vodnik, Victor",hull,2,-5.7825,13.3651
"Vásquez, Randy",hull,0,-18.4558,4.9579
"Vásquez, Randy",hull,1,12.3439,-6.5074
"Vásquez, Randy",hull,2,12.6781,4.6014
"Vásquez, Randy",hull,3,1.4167,10.9335
"Vásquez, Randy",hull,4,-9.0892,15.5838
"Vásquez, Randy",hull,5,-15.4196,11.3102
"Wacha, Michael",hull,0,-12.955,7.5336
"Wacha, Michael",hull,1,11.5194,-11.7536
"Wacha, Michael",hull,2,1.8826,9.5336
"Wacha, Michael",hull,3,-6.459,18.0821
"Wacha, Michael",hull,4,-12.2641,15.3366
"Waddell, Brandon",hull,0,3.3466,15.3931
"Waddell, Brandon",hull,1,-15.9114,3.3064
"Waddell, Brandon",hull,2,13.88,4.5616
"Waddell, Brandon",hull,3,14.9276,9.3297
"Waldrep, Hurston",hull,0,1.2623,9.1206
"Waldrep, Hurston",hull,1,-12.663,10.8859
"Waldrep, Hurston",hull,2,-6.2796,1.9845
"Waldrep, Hurston",hull,3,7.0906,-12.9972
"Waldron, Matt",bbox,0,-1.8701,-1.7532
"Waldron, Matt",bbox,1,-1.8701,-1.7532
"Waldron, Matt",bbox,2,-1.8701,-1.7532
"Waldron, Matt",bbox,3,-1.8701,-1.7532
"Walker, Ryan",bbox,0,-16.8084,2.4339
"Walker, Ryan",bbox,1,15.278,2.4339
"Walker, Ryan",bbox,2,15.278,3.4316
"Walker, Ryan",bbox,3,-16.8084,3.4316
"Walker, Taijuan",hull,0,6.7648,-10.3334
"Walker, Taijuan",hull,1,6.7764,5.4083
"Walker, Taijuan",hull,2,3.058,12.6885
"Walker, Taijuan",hull,3,-9.1212,17.1612
"Walker, Taijuan",hull,4,-14.6966,12.5026
"Walker, Taijuan",hull,5,-12.4321,3.908
"Walter, Brandon",hull,0,-16.6813,-2.3561
"Walter, Brandon",hull,1,17.6174,0.0677
"Walter, Brandon",hull,2,17.5224,5.18
"Walter, Brandon",hull,3,9.9967,12.0581
"Walter, Brandon",hull,4,-1.8942,6.777
"Warren, Austin",bbox,0,-19.3408,7.5623
"Warren, Austin",bbox,1,-19.3408,7.5623
"Warren, Austin",bbox,2,-19.3408,7.5623
"Warren, Austin",bbox,3,-19.3408,7.5623
"Warren, Will",hull,0,-7.8851,15.4431
"Warren, Will",hull,1,-16.184,4.2362
"Warren, Will",hull,2,-14.5731,0.5469
"Warren, Will",hull,3,12.5471,-11.1077
"Warren, Will",hull,4,19.4305,0.2038
"Weathers, Ryan",hull,0,-9.776,1.234
"Weathers, Ryan",hull,1,12.5055,2.7096
"Weathers, Ryan",hull,2,9.3761,15.9192
"Weaver, Luke",hull,0,-14.3913,7.4054
"Weaver, Luke",hull,1,0.7503,13.5006
"Weaver, Luke",hull,2,-6.845,18.9898
"Webb, Jacob",hull,0,-17.8117,10.9455
"Webb, Jacob",hull,1,13.8106,-5.4882
"Webb, Jacob",hull,2,-8.5288,17.1937
"Webb, Logan",hull,0,-8.8898,10.66
"Webb, Logan",hull,1,-15.7073,0.457
"Webb, Logan",hull,2,-8.4771,-5.6197
"Webb, Logan",hull,3,14.6034,-0.4553
"Webb, Logan",hull,4,-1.9544,7.7205
"Weems, Jordan",bbox,0,-6.8674,15.8589
"Weems, Jordan",bbox,1,-6.8674,15.8589
"Weems, Jordan",bbox,2,-6.8674,15.8589
"Weems, Jordan",bbox,3,-6.8674,15.8589
"Weissert, Greg",hull,0,-8.5943,12.6103
"Weissert, Greg",hull,1,-16.9033,2.8142
"Weissert, Greg",hull,2,-14.2075,-1.7683
"Weissert, Greg",hull,3,5.8023,0.6208
"Weissert, Greg",hull,4,20.11,5.4275
"Wells, Tyler",hull,0,-14.7676,13.1028
